assists,benchmarks.gold_per_min.raw,benchmarks.hero_damage_per_min.pct,benchmarks.hero_healing_per_min.pct,benchmarks.last_hits_per_min.pct,benchmarks.lhten.pct,benchmarks.lhten.raw,benchmarks.stuns_per_min.pct,benchmarks.tower_damage.pct,benchmarks.xp_per_min.raw,deaths,denies,dn_10,dn_5,dn_t,gold_10,gold_5,gold_t,hero_damage,hero_healing,hero_id,hero_name,isRadiant,kills,lane,lane_advantage,lane_efficiency_pct,last_hits,lh_10,lh_5,lh_t,personaname,rank_tier,role,stuns,tower_damage,win,xp_10,xp_5,xp_t,combat_advantage,hd_advantage,farm_advantage,td_advantage,utility_advantage,total_advantage,kda_lookup_value,hero_lane_kda,hero_lane_gpm,hero_lane_xpm,ka,kda,expected_kda_ratio,kda_ratio,expected_gpm_ratio,gpm_ratio,expected_xpm_ratio,xpm_ratio
9,504,0.5308988764044944,0.9719101123595506,0.41292134831460675,0.2022792022792023,30,0.8595505617977528,0.547752808988764,639,5,5,4,3,"[0, 0, 0, 1, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5]",2940,1451,"[0, 255, 593, 787, 1096, 1451, 1670, 1944, 2285, 2651, 2940, 3451, 4111, 4654, 5082, 5554, 5855, 6232, 6464, 7039, 7816, 8199, 8646, 9109, 9672, 10279, 10780, 11561, 12244, 12643, 13648, 14019, 14849, 16342]",25004,0,56,Clinkz,True,7,1,10.580544047619048,59,171,30,11,"[0, 3, 5, 6, 10, 11, 14, 17, 23, 27, 30, 41, 54, 59, 68, 77, 78, 86, 89, 94, 98, 106, 119, 124, 128, 138, 139, 143, 152, 155, 156, 158, 161, 167]",sonicspeed,53.0,1,0.0,9978,1,3524,1446,"[0, 104, 378, 573, 839, 1446, 1898, 2193, 2713, 3091, 3524, 4133, 4883, 5245, 5769, 6464, 6602, 6935, 7557, 8602, 9538, 10216, 10925, 12664, 13273, 13820, 14280, 14884, 15497, 16121, 16867, 17048, 19700, 20711]",9.803072303072303,10.178655372183105,9.640071560914457,2.6490089300101722,4.7516954124597355,47.60304762625883,Clinkz_1,2.96,486.0,574.0,16,3.2,0.22716807367613198,0.07621640013610072,0.22070844686648503,0.19819111285882815,0.222999222999223,0.2048076923076923
16,486,0.23180076628352492,0.9386973180076629,0.32950191570881227,0.3953488372093023,26,0.6877394636015326,0.7145593869731801,593,4,20,5,5,"[0, 0, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 10, 10, 12, 14, 16]",2192,704,"[0, 139, 239, 399, 539, 704, 809, 1031, 1237, 1568, 2192, 2560, 2914, 3357, 3762, 3918, 4444, 4698, 5697, 6432, 6907, 7384, 7878, 8371, 9161, 9958, 10462, 10971, 11246, 12090, 13021, 13751, 14506, 15671]",11999,550,53,Nature's Prophet,True,2,3,15.829463095238095,44,189,26,4,"[0, 0, 0, 1, 1, 4, 4, 7, 11, 19, 26, 32, 36, 38, 42, 43, 51, 52, 66, 78, 82, 90, 99, 106, 116, 125, 132, 138, 138, 151, 158, 168, 176, 181]",sluggish lazy stupid unconcerned,71.0,4,0.0,12112,1,1802,684,"[0, 84, 221, 377, 537, 684, 694, 838, 963, 1235, 1802, 2347, 3385, 3584, 3670, 3716, 4249, 4395, 5725, 6390, 7658, 8327, 9058, 10070, 11024, 11646, 12310, 12867, 12921, 13919, 15305, 16000, 18491, 19228]",17.681718593380722,2.471264367816092,8.792675302246268,3.900058264893293,4.165626848540505,52.84080647211498,Nature's Prophet_3,2.22,506.0,504.0,18,4.5,0.170376055257099,0.10717931269139162,0.22979109900090827,0.19111285882815574,0.1958041958041958,0.19006410256410255
13,585,0.6123949579831933,0.9411764705882353,0.9422268907563025,0.9557894736842105,64,0.09138655462184873,0.865546218487395,750,2,35,33,20,"[0, 3, 5, 11, 15, 20, 23, 26, 31, 33, 33, 33, 33, 33, 33, 33, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 35, 35, 35, 35, 35, 35, 35, 35]",4067,1818,"[0, 303, 684, 1041, 1467, 1818, 2196, 2583, 2970, 3747, 4067, 4561, 4925, 5305, 5687, 5919, 6461, 6911, 7210, 7902, 8382, 9077, 9500, 10765, 11099, 11734, 12647, 13157, 13824, 14579, 15580, 16358, 17727, 19340]",17015,0,49,Dragon Knight,True,7,2,22.56345,82,244,64,28,"[0, 4, 10, 15, 22, 28, 35, 41, 49, 60, 64, 74, 78, 81, 86, 89, 94, 100, 104, 109, 115, 129, 141, 153, 153, 163, 178, 185, 197, 211, 217, 229, 240, 244]",,,2,34.46582,9029,1,4250,2109,"[0, 337, 864, 1291, 1720, 2109, 2505, 2729, 3251, 3984, 4250, 4734, 4919, 5120, 5638, 5951, 6693, 7006, 7546, 8137, 8545, 9193, 9882, 11776, 12333, 13145, 14283, 15050, 15589, 16143, 18630, 19433, 22936, 24440]",20.644273984971104,12.725407921517444,16.199799248571825,4.827731092436975,1.7759849035370656,78.73664715103442,Dragon Knight_2,3.06,488.0,580.0,20,10.0,0.2348426707597851,0.23817625042531473,0.22161671207992734,0.2300432559968541,0.22533022533022534,0.2403846153846154
13,565,0.6899488926746167,0.797274275979557,0.8824531516183987,0.9232081911262798,56,0.7291311754684838,0.5315161839863713,631,0,16,15,7,"[0, 0, 2, 4, 6, 7, 7, 11, 13, 15, 15, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",3824,1625,"[0, 210, 500, 858, 1237, 1625, 1785, 2255, 3002, 3378, 3824, 4108, 4516, 4991, 5650, 5845, 6480, 6752, 7107, 8148, 8612, 8926, 9848, 10575, 11409, 11940, 12563, 12995, 13586, 14292, 15411, 16058, 16556, 18419]",26489,115,39,Queen of Pain,True,9,3,15.829463095238095,77,241,56,26,"[0, 2, 7, 13, 19, 26, 28, 36, 46, 50, 56, 64, 71, 77, 91, 94, 97, 98, 102, 111, 119, 125, 141, 152, 162, 172, 184, 187, 198, 207, 215, 226, 229, 241]",Snake in the Gaze,65.0,3,0.0,1442,1,4194,1471,"[0, 84, 278, 605, 936, 1471, 1578, 2198, 3300, 3544, 4194, 4567, 4991, 5435, 6124, 6280, 6948, 7134, 7583, 8521, 9517, 10114, 10933, 12019, 12564, 12917, 13682, 14323, 15052, 15348, 17408, 17901, 18695, 20578]",23.61111111111111,15.148968380624424,17.772989837622248,2.5272342424922276,3.860650200661026,78.75041686774914,Queen of Pain_3,2.67,410.0,507.0,22,22.0,0.20491174213353797,0.5239877509356924,0.18619436875567666,0.22217852929610696,0.19696969696969696,0.20224358974358975
12,403,0.749730312837109,0.5048543689320388,0.948220064724919,0.9090909090909091,13,0.21790722761596548,0.2588996763754045,507,7,1,1,1,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1949,766,"[0, 139, 317, 477, 617, 766, 917, 1068, 1344, 1638, 1949, 2195, 2623, 2879, 3134, 3258, 3565, 3781, 3887, 4258, 5021, 5502, 5809, 6224, 7052, 7608, 8594, 9342, 9915, 10352, 11349, 11641, 12063, 13095]",15058,0,5,Crystal Maiden,True,4,1,10.580544047619048,39,103,13,2,"[0, 0, 1, 1, 1, 2, 4, 4, 7, 10, 13, 16, 22, 22, 25, 26, 27, 27, 27, 28, 32, 40, 43, 43, 47, 54, 71, 82, 91, 93, 94, 94, 98, 99]",,,5,31.827759,29,1,2099,883,"[0, 104, 322, 517, 641, 883, 1105, 1215, 1554, 1754, 2099, 2389, 2880, 3043, 3221, 3349, 3419, 3451, 3485, 4305, 5463, 6162, 7593, 8391, 9212, 9709, 10932, 11917, 12419, 12886, 15016, 16046, 16293, 16545]",9.769449627940192,17.01713776070231,16.88692028086753,0.7944983818770225,0.8008360302049622,55.84938612921106,Crystal Maiden_1,2.12,312.0,409.0,16,2.2857142857142856,0.1627014581734459,0.054440285811500504,0.14168937329700274,0.15847424302005506,0.1588966588966589,0.1625
9,307,0.22594364699627859,0.834662413609782,0.2817650186071239,0.24986680873734682,18,0.4864433811802233,0.08399787347155768,363,6,7,4,3,"[0, 1, 1, 1, 1, 3, 4, 4, 4, 4, 4, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",2164,971,"[0, 219, 439, 578, 798, 971, 1113, 1385, 1554, 1978, 2164, 2676, 3070, 3230, 3391, 3564, 4038, 4370, 4514, 4719, 5044, 5443, 6001, 6398, 6673, 6827, 7234, 7486, 8142, 8426, 9318, 9883, 10132, 10244]",14930,0,74,Invoker,False,2,2,2.4365500000000004,43,106,18,9,"[0, 0, 3, 4, 7, 9, 10, 12, 15, 17, 18, 26, 31, 31, 32, 32, 33, 40, 41, 42, 48, 55, 63, 67, 71, 72, 78, 78, 89, 92, 95, 105, 106, 106]",Nanjou Sachi,62.0,2,56.032986,9,0,2963,1599,"[0, 84, 571, 926, 1256, 1599, 1779, 2109, 2231, 2632, 2963, 3445, 4022, 4151, 4409, 4637, 5470, 5741, 5871, 6082, 6435, 6937, 7293, 7935, 8258, 8286, 8709, 9336, 10154, 10199, 11318, 11639, 12150, 12150]",5.588313284257866,4.191049959590533,2.700019088144783,0.42195430469361894,2.948254389224111,18.286141025910915,Invoker_2,3.27,505.0,585.0,11,1.8333333333333333,0.23357142857142857,0.18628281117696868,0.23979107312440645,0.19199499687304566,0.22771506422732582,0.17864173228346455
10,222,0.34231609613983977,0.9730517115804806,0.012381646030589949,0.0968681718863802,4,0.1937363437727604,0.10852148579752367,280,8,1,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1871,1089,"[0, 219, 640, 805, 936, 1089, 1208, 1404, 1561, 1720, 1871, 1977, 2347, 2534, 2794, 3143, 3385, 3491, 3597, 3929, 4075, 4313, 4491, 4856, 4977, 5167, 5341, 5631, 5744, 5856, 6639, 6751, 7296, 7408]",15682,716,21,Windranger,False,5,1,14.419455952380952,37,28,4,1,"[0, 0, 0, 1, 1, 1, 2, 2, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 6, 7, 12, 12, 16, 17, 19, 20, 23, 23, 23, 23, 23, 28, 28]",For The Pills,61.0,4,31.896626,0,0,2163,1009,"[0, 42, 196, 592, 891, 1009, 1226, 1450, 1674, 1995, 2163, 2446, 2834, 2949, 3358, 3753, 4198, 4354, 4756, 5173, 5352, 6507, 6723, 7378, 7418, 7646, 7674, 7829, 7874, 7919, 8857, 8857, 9373, 9398]",10.46219498114079,7.82768899532682,0.9311311695794123,0.5258707644961522,2.2343408594319007,36.40068272235603,Windranger_1,2.64,381.0,474.0,15,1.875,0.18857142857142858,0.19051651143099071,0.18091168091168092,0.13883677298311445,0.1845075905021409,0.1377952755905512
3,583,0.3310104529616725,0.9221835075493612,0.8826945412311266,0.627039627039627,51,0.43902439024390244,0.11962833914053426,659,6,12,6,4,"[0, 0, 1, 1, 2, 4, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 8, 10, 10, 11, 11, 12, 12]",2925,1389,"[0, 301, 510, 718, 1138, 1389, 1656, 1979, 2307, 2611, 2925, 3561, 4220, 4721, 5389, 6301, 7077, 7289, 8214, 9169, 9275, 9765, 11033, 11759, 12492, 13120, 13885, 14892, 15499, 16047, 17649, 18771, 19354, 19466]",21191,0,72,Gyrocopter,False,5,3,9.170536904761905,59,388,51,19,"[0, 2, 5, 8, 15, 19, 25, 30, 36, 43, 51, 72, 85, 97, 112, 129, 140, 142, 158, 168, 168, 180, 208, 222, 239, 259, 273, 295, 306, 315, 346, 377, 388, 388]",Sakura Miko Stan,73.0,1,38.876465,0,0,3115,1404,"[0, 182, 421, 613, 994, 1404, 1892, 2182, 2530, 2889, 3115, 3944, 4807, 5183, 6085, 6692, 7739, 7887, 8593, 9770, 9770, 10485, 11745, 12692, 13467, 14038, 14624, 15760, 16401, 17010, 20476, 21495, 22061, 22061]",4.215926960423152,7.474387646009092,18.41654999062827,0.6091721645687316,3.0116341523792274,42.89820781877038,Gyrocopter_3,2.38,430.0,495.0,8,1.3333333333333333,0.16999999999999998,0.13547840812870451,0.20417853751187084,0.36460287679799874,0.19268197742312185,0.3243110236220472
9,320,0.381294964028777,0.6187050359712231,0.49640287769784175,0.5523465703971119,36,0.762589928057554,0.1223021582733813,411,5,31,22,6,"[0, 1, 2, 3, 4, 6, 9, 16, 21, 21, 22, 22, 24, 25, 26, 27, 28, 28, 29, 29, 29, 30, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31]",3509,1676,"[0, 219, 583, 930, 1205, 1676, 1998, 2508, 2889, 3163, 3509, 3923, 4455, 4888, 5031, 5396, 5720, 5826, 6168, 6516, 6622, 6858, 7358, 7884, 7997, 8456, 8606, 8952, 9305, 9562, 10082, 10273, 10570, 10682]",14417,0,78,Brewmaster,False,5,1,14.419455952380952,70,125,36,8,"[0, 0, 2, 4, 4, 8, 13, 21, 28, 31, 36, 43, 51, 59, 61, 69, 74, 74, 79, 81, 81, 85, 92, 95, 95, 103, 104, 107, 113, 116, 118, 120, 125, 125]",For The Thrills,63.0,3,62.444893,0,0,4019,1873,"[0, 42, 516, 912, 1211, 1873, 2090, 2447, 2998, 3668, 4019, 4573, 5252, 5653, 5881, 6593, 7037, 7150, 7703, 8102, 8102, 8288, 9020, 9675, 9675, 10280, 10308, 10824, 11244, 11610, 12875, 13181, 13730, 13730]",16.394000736105998,9.045778616856108,8.529578474989242,0.6292258080650843,3.4813230931412065,52.4993626815386,Brewmaster_1,2.66,400.0,498.0,14,2.8,0.19,0.28450465707027944,0.1899335232668566,0.20012507817385866,0.19384974698326196,0.20226377952755906
7,167,0.11731044349070101,0.39198855507868385,0.06294706723891273,0.2266857962697274,4,0.8555078683834049,0.14163090128755365,319,4,4,2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",1433,621,"[0, 219, 319, 419, 519, 621, 747, 982, 1137, 1243, 1433, 1568, 1746, 1906, 2012, 2242, 2734, 2840, 2946, 3218, 3324, 3610, 3788, 3900, 4013, 4312, 4425, 4677, 4790, 4902, 5015, 5127, 5441, 5553]",5802,3876,102,Abaddon,False,1,3,9.170536904761905,28,20,4,0,"[0, 0, 0, 0, 0, 0, 1, 2, 3, 3, 4, 6, 6, 6, 7, 8, 11, 11, 11, 12, 12, 12, 12, 12, 12, 16, 16, 16, 16, 16, 16, 16, 20, 20]",ass hamburger,31.0,5,0.0,0,0,1746,666,"[0, 56, 170, 362, 587, 666, 845, 935, 1091, 1393, 1746, 1781, 2415, 3229, 3478, 4112, 5033, 5219, 5635, 5968, 6053, 6399, 6758, 6773, 6982, 7490, 7701, 8454, 8701, 8723, 8771, 9818, 10458, 10458]",6.167196773049692,0.7962623500412341,0.1603126570614845,0.774191380671377,3.253755364806867,20.32225543039256,Abaddon_3,3.05,390.0,517.0,8,2.0,0.21785714285714283,0.20321761219305676,0.18518518518518517,0.10444027517198248,0.2012456208641495,0.15698818897637795
