assists,benchmarks.hero_damage_per_min.pct,benchmarks.hero_healing_per_min.pct,benchmarks.last_hits_per_min.pct,benchmarks.lhten.pct,benchmarks.lhten.raw,benchmarks.stuns_per_min.pct,benchmarks.tower_damage.pct,deaths,denies,dn_10,dn_5,dn_t,gold_10,gold_5,gold_t,hero_damage,hero_healing,hero_id,hero_name,isRadiant,kills,lane,lane_advantage,lane_efficiency_pct,last_hits,lh_10,lh_5,lh_t,personaname,rank_tier,role,stuns,tower_damage,win,xp_10,xp_5,xp_t,combat_advantage,hd_advantage,farm_advantage,td_advantage,utility_advantage,total_advantage,ka,kda,kda_ratio
16,0.97626582278481,0.8180379746835443,0.9319620253164556,0.934126984126984,56,0.7009493670886076,0.932753164556962,3,11,8,6,"[0, 0, 1, 2, 5, 6, 6, 6, 7, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11, 11]",4122,1463,"[0, 290, 599, 838, 1141, 1463, 1862, 2500, 2888, 3688, 4122, 4435, 5015, 5763, 6257, 7039, 7469, 8032, 8590, 9515, 10011, 10277, 11447, 12502, 13211, 13404, 13803, 14205, 14761, 15409, 15672, 16257, 16454, 16566, 16717, 16829, 17143, 18152, 18731, 19712, 20357, 21037, 21316, 22854, 24929, 26152]",53937,115,21,Windranger,True,17,2,21.481,83,303,56,23,"[0, 3, 8, 12, 17, 23, 30, 39, 45, 50, 56, 59, 70, 77, 87, 104, 113, 117, 133, 142, 151, 163, 168, 174, 181, 183, 183, 189, 191, 212, 216, 227, 228, 228, 229, 229, 233, 249, 266, 269, 276, 284, 287, 291, 294, 301]",老子进巷子！,74,2,76.75712,9429,1,5373,2026,"[0, 228, 722, 1142, 1628, 2026, 2673, 3460, 3828, 4817, 5373, 6252, 7000, 7930, 8348, 9496, 10138, 10833, 11477, 12627, 13154, 13580, 15062, 17326, 19723, 19882, 20335, 20796, 21732, 22098, 22206, 22494, 23263, 23327, 23451, 23519, 23792, 25169, 25938, 28554, 30137, 30538, 30931, 33810, 38831, 40446]",2.8225806451612905,19.802205395134944,4.927330249125294,4.708949318650735,3.8774774920595947,88.64545092327978,33,11.0,2.039735099337748
27,0.8993576017130621,0.5738758029978587,0.7815845824411135,0.7880085653104925,17,0.5546038543897216,0.6338329764453962,6,4,2,1,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4]",1982,921,"[0, 179, 279, 379, 781, 921, 1070, 1221, 1425, 1531, 1982, 2409, 2515, 3124, 3321, 3646, 3920, 4487, 4814, 5202, 5611, 5964, 6820, 7238, 7815, 8008, 8683, 8934, 9782, 10300, 10493, 10830, 11261, 11536, 12057, 13114, 13306, 13673, 14116, 15518, 16285, 16702, 17057, 17830, 19371, 20109]",35078,4359,110,Phoenix,True,8,3,11.745385714285714,40,127,17,4,"[0, 0, 0, 1, 3, 4, 5, 5, 7, 8, 17, 18, 18, 24, 25, 30, 33, 38, 42, 43, 47, 53, 58, 63, 68, 68, 71, 73, 75, 81, 81, 81, 84, 86, 90, 90, 90, 96, 96, 100, 106, 106, 111, 113, 120, 121]",Long pain,62,4,13.866261,714,1,2615,1039,"[0, 90, 300, 502, 795, 1039, 1451, 1656, 1880, 2096, 2615, 3101, 3142, 4093, 4249, 4848, 5092, 5765, 6383, 7252, 7734, 8235, 9656, 10363, 10955, 11003, 13239, 13390, 15173, 15600, 16029, 16328, 17036, 17256, 18416, 18484, 18554, 18901, 19300, 21802, 23048, 23473, 23677, 26217, 28768, 30468]",3.1451612903225805,18.828807663858008,3.959309554142507,2.6691648822269807,2.230141784743844,65.50457059935327,35,5.833333333333333,1.0816777041942605
19,0.5871134020618557,0.7036082474226805,0.4030927835051546,0.1806917914300464,2,0.7762886597938145,0.909278350515464,5,2,1,1,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1463,653,"[0, 179, 279, 379, 513, 653, 792, 988, 1139, 1312, 1463, 1606, 1712, 2118, 2371, 2536, 2705, 3170, 3568, 3737, 4037, 4387, 5493, 5673, 6304, 6417, 6569, 6771, 7119, 7564, 7677, 7934, 8371, 8483, 8819, 9572, 9818, 10047, 10159, 10736, 11102, 11596, 11716, 12532, 13568, 14266]",14304,400,26,Lion,True,6,1,14.425864285714287,29,44,2,1,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 4, 4, 10, 13, 19, 20, 20, 20, 21, 24, 24, 29, 29, 29, 29, 29, 31, 35, 36, 37, 38, 38, 38, 42, 42, 44, 44, 44]",J♥寶,61,5,165.2496,1761,1,2284,924,"[0, 101, 322, 500, 722, 924, 1031, 1265, 1509, 1968, 2284, 2747, 3047, 3490, 4005, 4513, 4770, 5125, 5648, 5684, 5960, 6194, 8386, 8516, 9272, 9437, 9600, 9961, 10184, 10732, 10790, 11932, 12702, 12847, 13988, 16976, 17208, 17365, 17575, 20077, 20935, 21284, 21485, 22865, 26389, 28004]",1.532258064516129,9.133376288659795,1.5154639175257727,4.65026228354699,3.825062478357389,53.972749720492864,25,5.0,0.9271523178807947
14,0.98046875,0.37890625,0.990234375,0.9119373776908024,42,0.771484375,0.994140625,6,18,11,10,"[0, 1, 2, 6, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11, 11, 13, 13, 13, 13, 13, 13, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]",3357,1352,"[0, 179, 445, 705, 969, 1352, 1711, 2108, 2460, 2966, 3357, 3625, 4129, 4488, 5239, 5590, 6061, 6932, 7529, 8103, 8590, 9218, 10556, 11217, 11572, 11868, 12019, 12790, 13844, 14222, 14550, 15148, 15260, 15706, 16193, 17381, 18137, 18788, 19289, 19684, 19895, 20505, 20924, 22501, 24394, 26223]",45792,400,128,Snapfire,True,13,1,14.425864285714287,67,366,42,18,"[0, 0, 4, 8, 12, 18, 20, 26, 31, 35, 42, 46, 57, 62, 69, 78, 85, 91, 95, 101, 113, 129, 143, 164, 172, 189, 190, 207, 210, 215, 220, 232, 232, 246, 252, 264, 280, 291, 306, 308, 308, 316, 326, 347, 352, 361]",阿端,71,1,32.24153,8295,1,2810,1119,"[0, 101, 379, 626, 917, 1119, 1523, 1814, 2058, 2517, 2810, 3015, 3377, 3633, 4384, 4844, 5073, 6090, 6713, 7581, 8085, 8989, 11539, 12339, 12973, 13143, 13250, 14530, 15575, 15932, 16040, 16619, 16681, 16849, 18611, 23534, 24702, 25214, 25804, 26730, 26808, 27254, 28905, 31188, 34438, 36053]",1.8548387096774195,19.854741985324818,5.0,4.86241796975833,2.7117191455708247,74.93781860930105,27,4.5,0.8344370860927152
22,0.5172413793103449,0.6767241379310345,0.6982758620689655,0.6336206896551724,38,0.6853448275862069,0.7758620689655172,8,16,5,1,"[0, 0, 1, 1, 1, 1, 1, 1, 3, 5, 5, 5, 6, 8, 8, 8, 8, 8, 10, 11, 13, 14, 14, 14, 14, 14, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",2521,1397,"[0, 249, 554, 825, 1093, 1397, 1626, 1782, 2096, 2332, 2521, 2698, 3097, 3519, 3853, 4364, 4609, 5026, 5330, 5731, 6345, 6718, 7483, 7757, 8353, 8466, 9565, 10097, 10820, 11047, 11263, 11520, 11632, 11815, 12618, 14382, 14587, 15206, 15318, 15937, 16889, 17827, 18368, 19561, 20626, 21520]",21803,0,78,Brewmaster,True,9,3,11.745385714285714,50,208,38,21,"[0, 2, 7, 12, 16, 21, 24, 25, 33, 37, 38, 40, 50, 54, 62, 67, 69, 71, 74, 79, 94, 101, 107, 112, 115, 115, 119, 131, 135, 136, 140, 140, 140, 141, 144, 152, 155, 165, 165, 166, 172, 183, 195, 203, 205, 207]",Kim Chol NB,63,3,83.90305,4131,1,1973,1108,"[0, 90, 300, 502, 807, 1108, 1266, 1396, 1620, 1836, 1973, 2164, 3443, 4182, 4563, 5150, 5394, 6332, 6885, 7319, 8045, 8529, 9443, 9703, 10611, 10660, 13045, 13576, 15543, 15759, 15967, 16027, 16150, 16598, 17703, 22371, 22625, 23547, 23621, 26035, 27396, 28093, 29144, 31830, 35026, 36615]",2.5,7.823275862068966,3.3344941513513966,3.6960319244997097,3.269527906725679,49.798023936817636,31,3.875,0.7185430463576158
8,0.6681222707423581,0.9705240174672488,0.787117903930131,0.737417943107221,53,0.5109170305676856,0.5120087336244541,6,9,8,0,"[0, 0, 0, 0, 0, 0, 3, 7, 7, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",3515,1403,"[0, 179, 421, 806, 1139, 1403, 2069, 2415, 2703, 3028, 3515, 4026, 4655, 5239, 5773, 6479, 7118, 8233, 9038, 9928, 10731, 11404, 11670, 12123, 12512, 13208, 15017, 15929, 16360, 17083, 18119, 18816, 20358, 20945, 22011, 22601, 22910, 24141, 25216, 25837, 25949, 26648, 27312, 28131, 28798, 28918]",33593,0,42,Skeleton King,False,7,3,13.254614285714286,71,422,53,20,"[0, 0, 4, 11, 16, 20, 29, 35, 40, 45, 53, 62, 77, 92, 102, 116, 131, 154, 180, 201, 217, 234, 235, 242, 249, 249, 255, 274, 279, 293, 304, 315, 320, 330, 336, 338, 341, 359, 370, 376, 376, 384, 399, 410, 421, 422]",Sakura Miko Stan,73,1,48.897625,5692,0,2982,1160,"[0, 62, 322, 591, 984, 1160, 1682, 1975, 2239, 2510, 2982, 3614, 4417, 5056, 5856, 6659, 7529, 8731, 9924, 10895, 11737, 12417, 12666, 13253, 13533, 15218, 17780, 18633, 19090, 20025, 21417, 21915, 25004, 25670, 26947, 27996, 28284, 30202, 30706, 30950, 31028, 31599, 32235, 33129, 33600, 33600]",2.5,15.652292576419214,4.435589519650655,2.9249907645262483,3.2799227038293295,64.68832284636882,15,2.5,1.6358024691358024
13,0.239193083573487,0.936599423631124,0.2017291066282421,0.684971098265896,49,0.9481268011527376,0.2247838616714697,6,8,8,3,"[0, 1, 1, 1, 2, 3, 5, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",3342,1278,"[0, 218, 461, 747, 938, 1278, 1860, 2128, 2516, 2888, 3342, 3740, 4135, 4474, 4631, 4914, 5142, 5457, 5890, 6170, 6496, 6720, 7035, 7413, 7747, 8321, 8950, 9407, 9938, 10088, 10808, 11122, 12290, 12695, 13484, 13871, 14362, 14963, 15436, 16056, 16168, 16773, 17446, 17566, 17685, 17971]",22423,0,4,Bloodseeker,False,4,1,10.574135714285713,67,189,49,17,"[0, 1, 5, 10, 11, 17, 24, 28, 35, 41, 49, 56, 62, 66, 67, 72, 74, 76, 81, 83, 87, 89, 95, 100, 103, 105, 109, 114, 117, 118, 124, 128, 131, 137, 146, 146, 154, 158, 160, 165, 165, 174, 184, 184, 184, 188]",Pog,71,3,36.485767,448,0,3074,1086,"[0, 74, 287, 536, 751, 1086, 1659, 2039, 2289, 2619, 3074, 3499, 3792, 4256, 4461, 4646, 5041, 5585, 6807, 7102, 7453, 7970, 8189, 8875, 9597, 11225, 13670, 14356, 14917, 15040, 15706, 15966, 19004, 19344, 20677, 20745, 21389, 22780, 23056, 23183, 23261, 24403, 24959, 25043, 25043, 25152]",3.1666666666666665,4.166238568568536,0.5086455331412104,0.7708042248788656,4.772095442713243,36.85936330808344,17,2.8333333333333335,1.853909465020576
8,0.4886535552193646,0.75642965204236,0.7745839636913767,0.8907435508345979,42,0.7382753403933434,0.6232980332829047,14,5,4,4,"[0, 0, 0, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",2942,1235,"[0, 218, 433, 643, 902, 1235, 1479, 1740, 2124, 2341, 2942, 3318, 3521, 3889, 4232, 4635, 5278, 5796, 6888, 7422, 7573, 8068, 8174, 8524, 8794, 9610, 10010, 10342, 10715, 10827, 11684, 11851, 13155, 13460, 14045, 14712, 14931, 15431, 16027, 16986, 17098, 17382, 17810, 18247, 18494, 18614]",22059,0,75,Silencer,False,13,2,3.5189999999999984,59,196,42,16,"[0, 1, 4, 7, 10, 16, 20, 24, 32, 35, 42, 44, 47, 53, 60, 68, 77, 78, 83, 92, 92, 102, 102, 107, 112, 113, 113, 116, 122, 122, 134, 134, 135, 140, 144, 144, 148, 165, 173, 177, 177, 180, 188, 193, 196, 196]",Nanjou Sachi,61,2,0.0,1756,0,4163,2064,"[0, 297, 624, 1205, 1554, 2064, 2516, 2768, 3246, 3624, 4163, 4537, 4711, 5231, 5614, 6143, 6926, 7227, 8393, 8716, 8754, 9373, 9415, 9719, 10109, 11014, 12241, 12506, 13037, 13093, 14701, 14920, 17061, 17323, 18325, 19227, 19687, 20066, 20458, 24407, 24485, 24766, 25315, 26006, 26482, 26482]",4.5,11.96187830750221,4.372919818456884,3.6164901664145233,3.702015404448347,48.72662107203379,21,1.5,0.9814814814814814
11,0.1175373134328358,0.9906716417910448,0.0111940298507462,0.0009337068160597,0,0.5111940298507462,0.2145522388059701,15,3,1,1,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",1247,619,"[0, 179, 279, 379, 519, 619, 778, 884, 990, 1096, 1247, 1353, 1459, 1805, 2028, 2265, 2418, 2916, 3448, 3719, 4102, 4378, 4484, 4746, 5452, 5621, 6021, 6500, 6841, 6953, 7128, 7295, 8043, 8155, 8706, 9093, 9449, 10850, 11247, 11656, 11768, 12019, 12308, 12428, 12547, 12667]",12204,800,44,Phantom Assassin,False,4,1,10.574135714285713,25,72,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 6, 6, 12, 14, 19, 21, 21, 25, 31, 31, 31, 37, 40, 40, 40, 40, 40, 40, 44, 44, 51, 64, 65, 65, 65, 69, 72, 72, 72, 72]",For The Pills,61,4,0.0,0,0,1461,689,"[0, 17, 173, 399, 439, 689, 965, 1017, 1267, 1349, 1461, 2338, 2554, 2781, 3140, 3592, 3917, 4601, 5727, 6108, 6385, 6712, 6754, 7219, 8074, 8496, 9381, 10064, 10462, 10648, 11226, 11304, 14113, 14453, 15421, 16351, 16859, 19146, 19338, 19582, 19660, 20279, 20672, 20756, 20756, 20756]",2.5,0.3644957516731865,0.0,0.6940670533876188,3.3316767610541236,26.868269662154834,15,1.0,0.6543209876543209
13,0.0599118942731277,0.4845814977973568,0.3638766519823788,0.2089947089947089,4,0.0546255506607929,0.2555066079295154,12,2,1,0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1459,681,"[0, 179, 279, 379, 519, 681, 912, 1018, 1124, 1230, 1459, 1600, 1860, 2030, 2136, 2329, 2482, 2788, 3027, 3196, 3524, 3979, 4085, 4493, 4850, 5193, 5717, 5943, 6192, 6304, 6743, 7110, 7557, 7927, 8543, 8835, 9473, 9810, 10415, 10807, 10919, 11038, 11288, 11408, 11527, 11647]",11047,0,86,Rubick,False,0,3,13.254614285714286,29,76,4,1,"[0, 0, 0, 0, 0, 1, 3, 3, 3, 3, 4, 4, 8, 8, 8, 10, 10, 10, 12, 12, 17, 24, 24, 27, 31, 32, 32, 34, 35, 35, 37, 42, 45, 50, 58, 58, 70, 70, 71, 73, 73, 73, 76, 76, 76, 76]",ass hamburger,31,5,24.841682,22,0,2248,826,"[0, 62, 322, 554, 650, 826, 1255, 1491, 1687, 1853, 2248, 2497, 3015, 3308, 3362, 3502, 3827, 4511, 5134, 5170, 5685, 6218, 6281, 6679, 7464, 8310, 9524, 9651, 9999, 10055, 11559, 11709, 12223, 12754, 13608, 13676, 14309, 15516, 15910, 17189, 17433, 17738, 17955, 18069, 18069, 18069]",1.8333333333333333,0.0,1.6598240618264033,1.0012248218142084,0.480726872246696,28.045728269130656,13,1.0833333333333333,0.7088477366255143
