assists,benchmarks.hero_damage_per_min.pct,benchmarks.hero_healing_per_min.pct,benchmarks.last_hits_per_min.pct,benchmarks.lhten.pct,benchmarks.lhten.raw,benchmarks.stuns_per_min.pct,benchmarks.tower_damage.pct,deaths,denies,dn_10,dn_5,dn_t,gold_10,gold_5,gold_t,hero_damage,hero_healing,hero_id,hero_name,isRadiant,kills,lane,lane_advantage,lane_efficiency_pct,last_hits,lh_10,lh_5,lh_t,personaname,rank_tier,role,stuns,tower_damage,win,xp_10,xp_5,xp_t,combat_advantage,hd_advantage,farm_advantage,td_advantage,utility_advantage,total_advantage,ka,kda,kda_ratio
8,0.7023882424984691,0.8297611757501531,0.8199632578077158,0.6584917228694053,46,0.8346601347213717,0.3631353337415799,6,5,5,4,"[0, 0, 2, 2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",3454,1522,"[0, 382, 672, 940, 1075, 1522, 1770, 2089, 2506, 2751, 3454, 3949, 4612, 5135, 5658, 5937, 6354, 6934, 7461, 7886, 8561, 8996, 9246, 9619, 10000, 10214, 10538, 11107, 12237, 12746, 13487, 13984, 14096, 15013, 15556, 15830, 16916, 17420, 17532, 17644, 17756, 18132]",32467,0,74,Invoker,True,5,2,12.990935714285714,69,266,46,22,"[0, 4, 9, 13, 14, 22, 26, 30, 38, 44, 46, 60, 67, 74, 80, 85, 93, 97, 104, 110, 136, 143, 143, 147, 151, 155, 157, 166, 178, 185, 199, 203, 203, 217, 225, 227, 246, 252, 252, 252, 252, 258]",Agatha,64.0,2,101.845764,1155,0,4652,2064,"[0, 240, 693, 1205, 1507, 2064, 2554, 3191, 3659, 3924, 4652, 5006, 5820, 5988, 6514, 6836, 7344, 8148, 9066, 9261, 9773, 11131, 11233, 12003, 12856, 13026, 13189, 14035, 15308, 15649, 16582, 17451, 17513, 18323, 18670, 19347, 20011, 20183, 20183, 20335, 20335, 20509]",2.142857142857143,16.294779546846293,4.5998162890385785,1.733449146369013,3.647966831313374,63.707391801092484,13,2.1666666666666665,1.1318407960199004
10,0.5340642129992169,0.898981989036805,0.5857478465152701,0.152156862745098,1,0.480814408770556,0.59592795614722,8,5,3,3,"[0, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",2349,960,"[0, 219, 319, 720, 820, 960, 1312, 1463, 1717, 1847, 2349, 2455, 2667, 3034, 3382, 3487, 3878, 4074, 4270, 4502, 4684, 4798, 5048, 5272, 5588, 5891, 6140, 6331, 6624, 6923, 7036, 7156, 7268, 7470, 7583, 8115, 8326, 8438, 8779, 9126, 9388, 9676]",19014,1044,68,Ancient Apparition,True,4,1,16.627339285714285,47,50,1,0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 9, 9, 10, 10, 12, 13, 13, 13, 14, 17, 23, 25, 25, 27, 27, 28, 28, 28, 28, 28, 28, 28, 32, 37, 41, 48]",Soccer,61.0,5,19.22911,434,0,2714,1124,"[0, 118, 328, 609, 846, 1124, 1486, 1555, 2197, 2486, 2714, 3011, 3269, 3519, 4057, 4198, 4903, 5134, 5349, 5441, 5706, 5774, 5816, 5888, 6515, 6799, 7042, 7479, 8761, 9199, 9370, 9508, 9627, 9748, 9981, 10748, 11180, 11290, 11705, 12271, 12427, 12488]",2.5,11.641379786142803,2.9115502230355217,3.4793938144113143,2.481458393178297,60.98634077304957,14,1.75,0.9141791044776119
10,0.6437587657784011,0.967741935483871,0.9859747545582048,0.6942496493688639,50,0.9214586255259468,0.126227208976157,8,9,9,5,"[0, 0, 1, 1, 3, 5, 6, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",3664,1654,"[0, 333, 641, 928, 1226, 1654, 1971, 2229, 2693, 2995, 3664, 4118, 4467, 5118, 5593, 5855, 6444, 6922, 7812, 8468, 10154, 10622, 10986, 11561, 12318, 12980, 13215, 13975, 14665, 15710, 16356, 17346, 18818, 19020, 19215, 20019, 20230, 20470, 20582, 21251, 21631, 21895]",33047,0,114,Monkey King,True,5,1,16.627339285714285,74,442,50,24,"[0, 3, 8, 12, 17, 24, 28, 30, 35, 39, 50, 62, 74, 85, 103, 107, 131, 146, 182, 208, 223, 233, 245, 249, 266, 277, 278, 283, 295, 315, 329, 338, 358, 358, 359, 370, 370, 370, 370, 385, 399, 417]",,,1,65.16284,0,0,3530,1287,"[0, 118, 385, 750, 952, 1287, 1601, 1941, 2398, 2886, 3530, 4073, 4447, 5149, 5478, 5638, 6135, 6786, 7586, 8212, 11396, 11863, 11977, 13165, 13944, 14343, 14412, 15626, 16506, 17417, 18207, 19235, 21635, 21699, 21929, 23500, 23570, 23974, 23998, 24538, 24998, 25076]",2.8571428571428568,15.06933456049231,5.0,0.13113604488078495,4.461063151167986,67.91694753753572,15,1.875,0.9794776119402985
9,0.233386075949367,0.7943037974683544,0.1764240506329114,0.1047619047619047,4,0.8710443037974683,0.4058544303797468,9,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1863,659,"[0, 219, 319, 419, 519, 659, 803, 954, 1060, 1350, 1863, 2146, 2399, 2735, 3092, 3197, 3561, 3947, 4143, 4375, 5208, 5458, 5708, 6322, 6629, 6822, 7019, 7297, 7701, 8099, 8248, 8506, 8642, 9148, 9301, 9989, 10200, 10513, 10878, 11195, 11596, 11857]",17169,0,21,Windranger,True,5,3,11.031651190476191,37,84,4,0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 4, 7, 9, 11, 14, 14, 18, 26, 26, 26, 29, 34, 34, 36, 36, 37, 38, 38, 44, 50, 50, 50, 51, 58, 58, 58, 58, 60, 68, 73, 81, 84]",Mode Light Attack,61.0,4,88.0079,983,0,1695,441,"[0, 62, 134, 222, 315, 441, 508, 590, 960, 1153, 1695, 2678, 3262, 3429, 3906, 4007, 4487, 4993, 5204, 5246, 7451, 7879, 7981, 8605, 9234, 9406, 9476, 10242, 10620, 10922, 11081, 11739, 11945, 13306, 13661, 15089, 15159, 15297, 15823, 16012, 16118, 16325]",2.5,2.5009889240506307,0.3821202531645569,2.0538423711552647,3.696922508137112,34.1008080722827,14,1.5555555555555556,0.8126036484245439
8,0.1556534508076358,0.9427312775330396,0.395007342143906,0.5947136563876652,38,0.9823788546255506,0.4889867841409692,4,8,4,3,"[0, 0, 1, 1, 2, 3, 4, 4, 4, 4, 4, 5, 5, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",2782,1449,"[0, 257, 507, 913, 1090, 1449, 1664, 1933, 2039, 2388, 2782, 3235, 3721, 4007, 4167, 4461, 4855, 5095, 5572, 5804, 6374, 6727, 7040, 7615, 8359, 8543, 9018, 9361, 9821, 10180, 10693, 11121, 11449, 11651, 11999, 12465, 12676, 13013, 13210, 13322, 13434, 13554]",13847,0,32,Riki,True,3,3,11.031651190476191,56,149,38,20,"[0, 1, 5, 13, 15, 20, 23, 26, 26, 33, 38, 46, 54, 55, 56, 61, 75, 75, 76, 76, 87, 96, 97, 98, 108, 109, 114, 115, 118, 125, 132, 137, 137, 137, 138, 138, 138, 142, 146, 146, 146, 146]",,,3,99.21318,1616,0,2840,1356,"[0, 62, 282, 827, 977, 1356, 1656, 1933, 1947, 2359, 2840, 3372, 4231, 4398, 4704, 5133, 5647, 6366, 6636, 6674, 7500, 7939, 8698, 9987, 10649, 10875, 11512, 12439, 13352, 13926, 14576, 15530, 16616, 16680, 16966, 18361, 18571, 18933, 19257, 19358, 19358, 19594]",1.4285714285714284,1.043502202643171,1.4809964402502906,2.6773350243644325,4.550837079039917,34.17368210053143,11,2.75,1.4365671641791045
24,0.6065808297567954,0.8569384835479256,0.474964234620887,0.2374821173104435,3,0.5722460658082976,0.2446351931330472,4,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1775,573,"[0, 139, 239, 373, 473, 573, 809, 1176, 1364, 1470, 1775, 1935, 2100, 2350, 2754, 2859, 3209, 3863, 4010, 4487, 5208, 5392, 6122, 6273, 6464, 6913, 7273, 7385, 7579, 7691, 7804, 8146, 8610, 9489, 10236, 11186, 11298, 11824, 12536, 12928, 13279, 13968]",17594,534,71,Spirit Breaker,False,5,1,8.372660714285715,35,71,3,1,"[0, 0, 0, 1, 1, 1, 3, 3, 3, 3, 3, 3, 4, 4, 5, 5, 9, 21, 25, 29, 33, 34, 45, 46, 48, 48, 48, 49, 49, 49, 49, 50, 50, 60, 64, 65, 65, 65, 68, 70, 70, 70]",,,4,140.50548,0,1,2052,849,"[0, 0, 148, 532, 684, 849, 1138, 1495, 1743, 1821, 2052, 2853, 3144, 3240, 4493, 4673, 5141, 6159, 6451, 7356, 9441, 9652, 10551, 10756, 11007, 11830, 12295, 12480, 12591, 12721, 12928, 13615, 14469, 16196, 16802, 20174, 20363, 21969, 22330, 23594, 24554, 25216]",2.6785714285714284,13.578382169005582,2.334096006404336,0.723175965665236,2.5694008434377973,46.54813404210783,29,7.25,1.380952380952381
16,0.2799263351749539,0.9613259668508288,0.574585635359116,0.4446494464944649,52,0.9613259668508288,0.9023941068139965,3,13,12,6,"[0, 0, 2, 3, 3, 6, 8, 9, 10, 11, 12, 12, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]",3325,1211,"[0, 175, 438, 694, 1000, 1211, 1633, 2004, 2447, 2846, 3325, 3539, 3935, 4230, 4744, 4937, 5849, 6451, 6621, 7480, 8247, 9008, 9557, 9732, 10376, 10862, 11553, 12103, 13363, 14235, 14523, 14990, 15499, 16019, 16693, 18228, 19021, 20158, 22243, 23552, 24502, 26434]",19950,0,109,Terrorblade,False,1,3,13.968348809523809,67,428,52,17,"[0, 1, 5, 9, 14, 17, 24, 30, 36, 43, 52, 53, 61, 63, 74, 77, 93, 112, 115, 134, 151, 160, 171, 172, 183, 188, 195, 212, 238, 266, 271, 277, 284, 288, 293, 322, 341, 346, 373, 393, 404, 422]",,,1,0.0,22341,1,3968,1537,"[0, 126, 565, 905, 1182, 1537, 1852, 2295, 2843, 3340, 3968, 4150, 4813, 4837, 5267, 5456, 6618, 7141, 7329, 7624, 7899, 9464, 10126, 10462, 11696, 12697, 13702, 14014, 14346, 14785, 15058, 15496, 17416, 18628, 18929, 21462, 22643, 24477, 26199, 27474, 28830, 29574]",0.5357142857142857,3.3736187845303856,3.0812565119410533,5.0,4.595934231675638,47.007496343669494,17,5.666666666666667,1.0793650793650795
25,0.3423860329776915,0.982541222114452,0.3637245392822502,0.8436893203883495,48,0.6013579049466538,0.4859359844810863,6,8,6,4,"[0, 0, 1, 2, 4, 4, 4, 4, 4, 6, 6, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",3288,1566,"[0, 397, 673, 973, 1353, 1566, 1935, 2245, 2518, 2976, 3288, 3606, 3996, 4526, 4968, 5250, 5785, 6308, 6532, 7041, 7508, 7788, 8187, 8667, 9463, 10314, 11003, 11401, 12033, 12664, 13287, 13643, 14503, 15037, 15793, 16276, 16388, 17257, 18108, 18631, 19144, 20123]",29470,115,67,Spectre,False,4,2,12.009064285714286,66,254,48,25,"[0, 5, 10, 15, 22, 25, 30, 34, 37, 46, 48, 53, 61, 66, 67, 72, 85, 94, 98, 105, 111, 112, 117, 129, 145, 155, 158, 168, 178, 194, 204, 209, 209, 214, 220, 220, 220, 228, 232, 244, 250, 254]",Nanjou Sachi,61.0,2,0.0,3104,1,4391,1952,"[0, 266, 684, 1111, 1625, 1952, 2570, 3043, 3342, 3885, 4391, 4829, 5260, 5546, 5793, 6090, 6714, 7576, 7880, 8624, 8876, 9445, 9763, 10253, 11409, 12783, 13711, 14238, 14934, 15846, 16659, 17439, 19168, 20380, 20595, 20672, 20742, 21371, 21708, 22269, 23540, 24972]",2.6785714285714284,5.322294769658585,1.4997982913645593,2.2993768294789536,3.082793781110987,41.37215290138277,29,4.833333333333333,0.9206349206349206
11,0.5731132075471698,0.8231132075471698,0.1391509433962264,0.0236406619385342,23,0.8443396226415094,0.3466981132075472,5,2,1,0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2778,1074,"[0, 139, 348, 674, 904, 1074, 1276, 1635, 2097, 2284, 2778, 3056, 3581, 4100, 5189, 5470, 5918, 6483, 6838, 7787, 8279, 8979, 9600, 9712, 9941, 10319, 11083, 11377, 11828, 12251, 12689, 13224, 13892, 14812, 15247, 16095, 16665, 17524, 18497, 19022, 19855, 20721]",24731,0,61,Broodmother,False,17,1,8.372660714285715,56,203,23,13,"[0, 0, 3, 8, 11, 13, 14, 14, 17, 19, 23, 27, 37, 47, 47, 52, 60, 72, 79, 89, 92, 92, 97, 97, 100, 102, 106, 111, 119, 129, 138, 147, 156, 158, 159, 159, 170, 172, 183, 193, 201, 202]",Violet Vegetablegarden,62.0,3,0.0,4617,1,3025,967,"[0, 85, 267, 537, 774, 967, 1147, 1589, 2008, 2428, 3025, 3392, 4170, 4677, 6518, 6751, 7409, 8148, 8552, 9352, 10014, 11061, 11804, 11848, 12384, 12688, 13723, 14067, 14715, 15235, 15522, 16260, 18026, 19238, 19453, 21366, 22010, 23617, 24110, 24713, 25948, 27428]",2.5,12.532518974954783,0.19575471698113203,1.2550927949274098,3.8030238426010223,44.09084775961548,28,5.6,1.0666666666666667
16,0.5989010989010989,0.9908424908424908,0.903846153846154,0.6406966086159487,6,0.6666666666666666,0.7106227106227107,6,9,3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 3, 6, 7, 7, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",1551,559,"[0, 139, 239, 359, 459, 559, 710, 836, 1246, 1414, 1551, 1711, 2028, 2441, 3083, 3610, 3959, 4094, 4701, 5153, 5419, 5978, 6552, 6665, 7213, 7477, 8077, 8534, 8808, 9278, 9850, 10682, 11386, 11792, 12465, 13154, 13506, 14186, 15007, 15745, 16245, 17701]",19048,15166,30,Witch Doctor,False,7,3,13.968348809523809,31,80,6,1,"[0, 0, 0, 1, 1, 1, 1, 2, 3, 6, 6, 6, 11, 15, 21, 26, 27, 27, 33, 38, 39, 44, 46, 46, 49, 49, 51, 56, 56, 61, 64, 69, 70, 70, 72, 72, 73, 74, 75, 75, 78, 79]",For The Thrills,63.0,5,69.78303,875,1,1648,565,"[0, 26, 152, 271, 451, 565, 777, 985, 1293, 1427, 1648, 1725, 2145, 2646, 3246, 3796, 4281, 4506, 5106, 5835, 6067, 7152, 7478, 7642, 8909, 9713, 10913, 11312, 11523, 11992, 12506, 13371, 14529, 14593, 14915, 16300, 17528, 19106, 19699, 20879, 21360, 23034]",1.6071428571428572,13.338390579765067,5.0,3.984527275541136,3.4300907615311482,63.58230812846771,23,3.8333333333333335,0.7301587301587302
