assists,benchmarks.hero_damage_per_min.pct,benchmarks.hero_healing_per_min.pct,benchmarks.last_hits_per_min.pct,benchmarks.lhten.pct,benchmarks.lhten.raw,benchmarks.stuns_per_min.pct,benchmarks.tower_damage.pct,deaths,denies,dn_10,dn_5,dn_t,gold_10,gold_5,gold_t,hero_damage,hero_healing,hero_id,hero_kills,hero_name,isRadiant,lane,lane_advantage,lane_efficiency_pct,last_hits,lh_10,lh_5,lh_t,personaname,rank_tier,role,stuns,tower_damage,win,xp_10,xp_5,xp_t,combat_advantage,hd_advantage,farm_advantage,td_advantage,utility_advantage,ka,kda,kda_ratio,total_advantage
15,0.3221528861154446,0.5670826833073322,0.6521060842433697,0.3984375,3,0.4789391575663027,0.2425897035881435,13,1,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1899,1052,"[0, 180, 280, 551, 871, 1052, 1158, 1404, 1510, 1748, 1899, 2057, 2304, 2469, 2801, 2907, 3076, 3272, 3794, 4122, 4320, 4979, 5317, 5598, 5710, 5895, 6419, 6642, 7041, 7154, 7540, 7962, 8403, 8719, 9030, 9372, 9484, 10040, 10152, 10445, 11027, 12085, 12523, 12843, 13226, 13345, 13625, 13963, 14083, 14967, 15121, 15477, 15872]",19618,400,68,6,Ancient Apparition,True,1,17.991109523809524,38,71,3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6, 6, 13, 14, 18, 18, 18, 24, 24, 29, 29, 31, 33, 35, 37, 39, 41, 41, 43, 43, 45, 45, 51, 56, 59, 63, 63, 64, 66, 66, 67, 68, 68, 71]",MinaTi-,43,5,23.264025,20,0,2157,992,"[0, 104, 280, 517, 798, 992, 1232, 1535, 1809, 2073, 2157, 2496, 2711, 3100, 3693, 3763, 3793, 3953, 5301, 5608, 5646, 7663, 7996, 8438, 8613, 8661, 9022, 9076, 9596, 9802, 10705, 11078, 11371, 11821, 13201, 13495, 13688, 14043, 14117, 14288, 15648, 17775, 18109, 18109, 18455, 18503, 18555, 18757, 18757, 20580, 20669, 20669, 20789]",3.026315789473684,4.1653666146645865,2.760530421216848,0.7129485179407175,4.2301092043681745,21,1.6153846153846154,0.9230769230769231,50.59443087919006
8,0.7943262411347518,0.8156028368794326,0.998581560283688,0.8792613636363636,73,0.6836879432624113,0.6198581560283688,6,4,2,2,"[0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3856,1747,"[0, 266, 562, 938, 1305, 1747, 2149, 2487, 2886, 3355, 3856, 4596, 5073, 5601, 6172, 6648, 7366, 8057, 9244, 9921, 10515, 11562, 12131, 12744, 13393, 13781, 14482, 14720, 14948, 15981, 16850, 17407, 17649, 19423, 20194, 21320, 22092, 22413, 23621, 24370, 25222, 25706, 25825, 26828, 26948, 27590, 28152, 29040, 29583, 31431, 32478, 33321, 33440]",46275,0,17,11,Storm Spirit,True,2,14.323680952380952,77,622,73,33,"[0, 2, 7, 15, 21, 33, 42, 48, 51, 63, 73, 88, 98, 114, 137, 151, 170, 189, 201, 207, 219, 235, 252, 267, 281, 287, 301, 304, 307, 321, 344, 353, 353, 378, 395, 442, 460, 460, 461, 475, 479, 482, 482, 503, 503, 517, 529, 549, 559, 588, 612, 622, 622]",genjipls,75,2,59.303642,2198,0,4695,2237,"[0, 183, 687, 1203, 1648, 2237, 2751, 3271, 3540, 4192, 4695, 5658, 6122, 6623, 7344, 7967, 8950, 9734, 10759, 11522, 12961, 14095, 14745, 15591, 16556, 16943, 17650, 17843, 18125, 20819, 21880, 22305, 22486, 25322, 26263, 27790, 28815, 28887, 31888, 32498, 33798, 35272, 35272, 38981, 38981, 39232, 39545, 40113, 40340, 40615, 41109, 41328, 41328]",2.5,13.018617021276595,4.0,2.599290780141844,6.49645390070922,19,3.1666666666666665,1.8095238095238095,66.05852716078248
5,0.4649910233393178,0.8228605625374028,0.9605026929982048,0.5584182144997004,42,0.4703770197486535,0.3566726511071215,9,16,11,6,"[0, 0, 2, 3, 4, 6, 6, 7, 10, 10, 11, 12, 13, 14, 14, 14, 14, 14, 14, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",2988,1332,"[0, 218, 496, 710, 981, 1332, 1646, 1966, 2305, 2580, 2988, 3430, 3994, 4603, 5003, 5470, 5922, 6504, 6813, 7432, 7886, 8510, 9404, 10149, 10461, 11198, 11694, 11927, 12450, 13248, 14169, 14750, 14992, 15550, 16148, 16837, 17725, 18279, 18903, 19476, 20778, 20918, 21037, 21945, 22065, 22686, 23154, 23639, 24274, 25134, 25565, 26496, 27114]",32165,0,74,3,Invoker,True,3,10.282278571428572,60,408,42,17,"[0, 1, 5, 8, 11, 17, 22, 26, 32, 36, 42, 50, 58, 66, 72, 78, 82, 91, 92, 100, 102, 112, 137, 152, 155, 164, 181, 183, 189, 199, 213, 223, 223, 231, 243, 254, 273, 278, 281, 291, 293, 298, 298, 307, 307, 328, 334, 343, 364, 375, 380, 396, 405]",么曹红豆,52,3,89.251144,1163,0,3388,1199,"[0, 99, 464, 694, 926, 1199, 1485, 1965, 2459, 2865, 3388, 3904, 4510, 5251, 5776, 6298, 6895, 7695, 7729, 8427, 9295, 9875, 10938, 11560, 11900, 12631, 13111, 13188, 13622, 13820, 14894, 15450, 15624, 16163, 16625, 17456, 17894, 18288, 21264, 21772, 23077, 23103, 23103, 23459, 23459, 23711, 23857, 24161, 24496, 28618, 28769, 29151, 29331]",0.0,6.8435816876122075,4.0,1.2833632555356072,5.466187911430281,8,0.8888888888888888,0.5079365079365079,42.885248347702564
8,0.7896551724137931,0.3289655172413793,0.98,0.3349447513812155,41,0.7096551724137931,0.5868965517241379,8,16,15,7,"[0, 0, 2, 5, 6, 7, 11, 11, 11, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",3918,1862,"[0, 305, 555, 842, 1255, 1862, 2240, 2798, 3042, 3510, 3918, 4579, 5164, 5686, 6482, 6894, 7908, 8586, 9659, 10382, 10714, 11433, 12168, 12823, 13439, 13624, 14265, 15105, 15630, 16257, 17002, 17928, 18247, 19095, 19691, 20066, 20721, 21965, 22077, 22189, 22771, 24629, 24748, 25891, 27049, 27693, 29126, 30604, 31441, 33865, 34528, 35162, 36186]",47156,5123,8,15,Juggernaut,True,1,17.991109523809524,79,609,41,20,"[0, 3, 7, 11, 17, 20, 27, 27, 31, 34, 41, 53, 61, 75, 99, 112, 130, 147, 168, 177, 177, 191, 207, 232, 244, 244, 258, 272, 285, 297, 308, 333, 339, 356, 367, 372, 387, 404, 404, 404, 408, 409, 409, 413, 440, 454, 469, 504, 524, 543, 572, 587, 609]",JamesY-,71,1,0.0,7398,0,3918,1669,"[0, 104, 246, 792, 1158, 1669, 2091, 2819, 3013, 3504, 3918, 4388, 5005, 5667, 6821, 7319, 8586, 9262, 10745, 11775, 12130, 13361, 14241, 15095, 15879, 15927, 16927, 17758, 18383, 19311, 20813, 21841, 22005, 23952, 24625, 25362, 26212, 27600, 27674, 27750, 29049, 35139, 35139, 37196, 37983, 38353, 40383, 41192, 41693, 46025, 46305, 46717, 47203]",3.552631578947368,12.931034482758621,4.0,2.4344827586206894,4.193103448275862,23,2.875,1.6428571428571428,69.38824891140317
11,0.3065420560747663,0.5009345794392523,0.8214953271028037,0.0946579194001874,1,0.1233644859813084,0.3523364485981308,12,2,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1381,620,"[0, 180, 280, 380, 520, 620, 806, 956, 1124, 1230, 1381, 1555, 2286, 2496, 2602, 2842, 3098, 3356, 3706, 3974, 4373, 4615, 4866, 5082, 5260, 5445, 5717, 6096, 6456, 6569, 6849, 7217, 7502, 7615, 8001, 8207, 8424, 8745, 9052, 9174, 9771, 9936, 10350, 10873, 11331, 11509, 11995, 12114, 12812, 13561, 13948, 14639, 14778]",14228,0,27,2,Shadow Shaman,True,3,10.282278571428572,27,142,1,0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 7, 8, 8, 11, 14, 15, 17, 17, 23, 26, 29, 32, 35, 35, 43, 48, 51, 51, 55, 70, 71, 71, 75, 78, 80, 80, 80, 82, 92, 98, 106, 107, 116, 120, 120, 120, 124, 126, 133, 141, 142]",ZaWarudo,44,4,76.18799,883,0,1651,780,"[0, 42, 224, 385, 564, 780, 1039, 1218, 1487, 1570, 1651, 2764, 3291, 3546, 3580, 4026, 4192, 4302, 4908, 5607, 5645, 5778, 5985, 6222, 6341, 6389, 6795, 6872, 7174, 7283, 7987, 8623, 8694, 8758, 9064, 9397, 9676, 9843, 9917, 10215, 11548, 11598, 12259, 14091, 14371, 15603, 17416, 17513, 18191, 22489, 22786, 22988, 23006]",0.9210526315789473,3.8726635514018684,3.6074766355140184,1.2616822429906538,2.1214953271028034,13,1.0833333333333333,0.619047619047619,33.94869070771824
23,0.3032145960034752,0.4682884448305821,0.7219808861859253,0.5377932232841007,8,0.313640312771503,0.8071242397914856,8,5,3,3,"[0, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",1942,828,"[0, 180, 316, 588, 728, 828, 969, 1354, 1682, 1836, 1942, 2156, 2515, 2741, 3000, 3347, 3748, 4173, 4392, 4712, 5547, 5756, 6240, 6564, 6993, 7787, 8014, 8620, 9278, 9391, 9613, 10165, 10839, 11105, 11549, 11675, 12049, 12586, 13640, 13928, 14220, 15074, 15508, 16964, 17380, 17674, 18192, 18883, 19077, 19650, 20282, 20402, 21390]",19453,0,86,5,Rubick,False,1,7.0088904761904764,39,131,8,0,"[0, 0, 0, 0, 0, 0, 1, 1, 6, 8, 8, 8, 14, 15, 18, 25, 30, 39, 40, 45, 45, 48, 56, 61, 61, 72, 72, 75, 76, 76, 76, 84, 87, 88, 93, 94, 95, 95, 97, 97, 97, 97, 97, 103, 103, 107, 109, 121, 124, 125, 129, 129, 131]",For The Thrills,63,4,52.509106,1039,1,1789,837,"[0, 56, 350, 552, 705, 837, 980, 1358, 1615, 1695, 1789, 2747, 3152, 3398, 3542, 4041, 4663, 5373, 5893, 6367, 9029, 9247, 9734, 10227, 11596, 12404, 12553, 14142, 14683, 14953, 15085, 15467, 16919, 17255, 17649, 18085, 19377, 20470, 22301, 22377, 22470, 23605, 23687, 25789, 25875, 26117, 26563, 27218, 27466, 28553, 30299, 30399, 32783]",2.0161290322580645,3.81027367506516,3.1099044309296264,3.535621198957428,2.9096437880104253,28,3.5,0.7088607594936709,34.44686554063259
17,0.8950789229340761,0.9749303621169916,0.531104921077066,0.4692737430167598,38,0.913649025069638,0.7901578458681523,2,6,5,3,"[0, 1, 1, 2, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",2993,1428,"[0, 252, 493, 781, 1130, 1428, 1655, 2120, 2385, 2660, 2993, 3432, 3741, 4148, 4610, 5136, 5680, 6137, 6794, 7290, 7973, 8515, 9446, 10081, 11014, 11624, 12400, 13826, 14548, 15092, 15581, 15879, 16397, 16768, 17357, 18125, 18704, 19750, 21626, 22401, 23283, 25939, 28352, 29375, 29966, 30544, 30963, 31627, 32519, 33569, 33848, 34056, 35694]",59825,0,44,23,Phantom Assassin,False,3,14.717721428571428,60,366,38,20,"[0, 2, 6, 11, 15, 20, 23, 27, 29, 33, 38, 43, 50, 59, 72, 78, 90, 103, 115, 128, 128, 137, 154, 172, 172, 183, 195, 195, 202, 213, 218, 221, 223, 226, 235, 249, 255, 259, 261, 274, 283, 300, 313, 318, 325, 335, 340, 354, 357, 360, 360, 363, 366]",For The Pills,61,1,24.372852,8772,1,3194,1473,"[0, 113, 500, 821, 1253, 1473, 1841, 2301, 2491, 2791, 3194, 3681, 4108, 4503, 5130, 5583, 6256, 6910, 7956, 8679, 9450, 10111, 11366, 12328, 13627, 14050, 14834, 16924, 17677, 18297, 18869, 19146, 21142, 21393, 22035, 22956, 24258, 25445, 27276, 28182, 30370, 40366, 45487, 47886, 48336, 49129, 49575, 50359, 51935, 53041, 53139, 53329, 56045]",3.951612903225806,14.907729805013927,2.1555246053853296,3.4507892293407614,8.0,40,20.0,4.050632911392405,72.58981226390347
20,0.7820927723840345,0.9730312837108952,0.9902912621359224,0.9557713052858684,65,0.6148867313915858,0.8478964401294499,3,5,4,3,"[0, 0, 1, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",3965,1442,"[0, 254, 428, 644, 1063, 1442, 1858, 2285, 2799, 3274, 3965, 4552, 5055, 5774, 6169, 6786, 7312, 8234, 8492, 8597, 9078, 9803, 10359, 11360, 12599, 13460, 14420, 15124, 16224, 16615, 17724, 18840, 20114, 20997, 22495, 23335, 24457, 25861, 27033, 27755, 28940, 29227, 29657, 31046, 32066, 33047, 34209, 35116, 35902, 36825, 37843, 38147, 40520]",43786,0,42,12,Skeleton King,False,2,10.676319047619048,80,637,65,22,"[0, 2, 4, 7, 15, 22, 29, 40, 46, 50, 65, 77, 87, 104, 116, 127, 137, 156, 159, 159, 168, 183, 191, 214, 221, 236, 258, 259, 276, 286, 314, 339, 349, 368, 402, 421, 434, 448, 452, 467, 490, 490, 494, 505, 526, 556, 581, 601, 610, 619, 623, 632, 637]",Sakura Miko Stan,73,2,60.345726,13008,1,4952,2071,"[0, 240, 687, 1092, 1583, 2071, 2649, 3146, 3457, 4008, 4952, 5484, 6068, 6359, 6772, 7597, 8118, 9306, 9596, 9632, 10337, 11137, 11614, 12481, 13907, 14902, 15948, 16946, 17920, 18220, 19220, 20304, 22298, 22860, 24760, 25507, 27117, 28375, 29585, 30354, 31071, 31151, 31445, 33812, 34626, 35929, 36760, 37896, 40065, 41352, 43194, 43447, 48255]",2.661290322580645,12.789239482200648,4.0,3.7394822006472492,6.574433656957929,32,10.666666666666666,2.160337552742616,62.21656109231619
29,0.4863563402889245,0.521669341894061,0.9486356340288924,0.9662379421221864,15,0.9325842696629212,0.3659711075441412,5,5,3,3,"[0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",1757,968,"[0, 180, 280, 383, 868, 968, 1074, 1299, 1495, 1629, 1757, 1971, 2199, 2547, 2812, 3078, 3363, 3507, 3692, 3841, 4318, 4635, 4929, 5123, 5708, 6173, 6519, 7322, 8070, 8302, 8785, 9147, 10072, 10566, 10982, 11094, 11362, 11903, 12791, 13329, 13672, 14446, 14800, 15907, 16406, 16812, 17094, 17767, 18218, 19102, 19381, 19501, 20529]",20509,400,31,2,Lich,False,3,14.717721428571428,35,138,15,6,"[0, 0, 0, 0, 6, 6, 6, 10, 11, 14, 15, 15, 18, 22, 27, 30, 33, 34, 36, 36, 37, 40, 41, 41, 42, 46, 47, 51, 58, 59, 63, 65, 73, 83, 87, 87, 87, 89, 89, 96, 97, 97, 97, 97, 105, 117, 118, 129, 136, 138, 138, 138, 138]",Nanjou Sachi,61,5,0.0,102,1,1744,774,"[0, 56, 89, 319, 623, 774, 971, 1415, 1429, 1615, 1744, 1764, 1953, 2334, 2809, 3146, 3517, 3777, 3982, 4074, 4277, 4651, 5136, 5583, 6952, 7314, 7620, 9763, 10504, 10804, 11528, 12972, 14546, 15009, 15496, 15751, 16858, 17635, 19466, 20223, 20590, 21725, 21807, 23866, 24517, 25089, 25645, 26512, 27299, 28397, 28495, 28748, 33376]",2.5,7.244181380417334,4.0,1.329855537720706,6.108346709470305,31,6.2,1.2556962025316456,55.23093085566119
21,0.2079510703363914,0.908256880733945,0.1865443425076452,0.2239263803680981,30,0.5840978593272171,0.581039755351682,14,17,14,1,"[0, 0, 0, 0, 0, 1, 3, 7, 10, 13, 14, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]",3053,1434,"[0, 256, 727, 897, 1156, 1434, 1577, 2104, 2497, 2818, 3053, 3510, 3616, 3855, 4162, 4344, 4616, 4722, 5294, 5580, 5863, 6100, 6470, 7051, 7515, 7836, 8063, 8796, 9565, 10003, 10225, 10637, 11190, 11593, 11795, 12360, 13015, 13796, 14948, 15159, 15608, 15895, 16450, 17243, 17579, 17796, 18033, 18269, 18815, 19445, 19724, 19844, 21251]",17774,390,60,6,Night Stalker,False,1,7.0088904761904764,61,160,30,12,"[0, 2, 4, 5, 8, 12, 13, 17, 22, 27, 30, 36, 36, 38, 43, 45, 48, 48, 51, 55, 55, 57, 62, 73, 74, 77, 78, 84, 94, 102, 102, 108, 108, 115, 115, 131, 131, 134, 140, 140, 145, 145, 148, 149, 149, 155, 155, 155, 158, 159, 159, 159, 160]",ass hamburger,31,3,7.4042478,2998,1,3004,1236,"[0, 56, 407, 557, 836, 1236, 1288, 1965, 2413, 2711, 3004, 3452, 3577, 3715, 4123, 4346, 4587, 4733, 5334, 5553, 6314, 6625, 7758, 8514, 9898, 10176, 10517, 12097, 13052, 13535, 13593, 14130, 15343, 15708, 15774, 16466, 17755, 18894, 20826, 20902, 21415, 21495, 23132, 23435, 23521, 23906, 24031, 24123, 25654, 26727, 26825, 27387, 31961]",1.8548387096774195,2.0240825688073385,0.432721712538226,2.4051987767584095,6.420489296636086,27,1.9285714285714286,0.39059674502712477,30.9941869855507
