Hero,Presence,Win Rate,KDA Ratio,GPM,XPM,Roles
Underlord,0.8568000000000001,0.5622,2.85,422.0,518.0,3
Dark Seer,0.8482999999999999,0.5149,3.03,414.0,480.0,3
Bristleback,0.8459,0.49810000000000004,2.54,428.0,536.0,3
Tidehunter,0.8386,0.5164,3.02,383.0,510.0,3
Clockwerk,0.802,0.5129,2.73,353.0,451.0,3
Dawnbreaker,0.7881,0.51,3.08,444.0,582.0,3
Timbersaw,0.784,0.47869999999999996,2.41,438.0,542.0,3
Pangolier,0.7714,0.4817,2.72,446.0,574.0,3
Slardar,0.7474,0.5138,2.44,373.0,488.0,3
Beastmaster,0.7331,0.5036999999999999,2.35,404.0,507.0,3
Brewmaster,0.7152,0.5104,2.92,408.0,529.0,3
Phoenix,0.7012999999999999,0.5063,2.82,377.0,490.0,3
Nyx Assassin,0.6981,0.5114,2.54,345.0,475.0,3
Undying,0.6834,0.5244,2.77,345.0,432.0,3
Sand King,0.6481,0.5075999999999999,2.6,409.0,520.0,3
Doom,0.6451,0.4935,2.51,476.0,516.0,3
Axe,0.6405,0.5246,2.37,429.0,536.0,3
Batrider,0.6357,0.4483,2.56,362.0,468.0,3
Night Stalker,0.0,0.4942412814062512,2.816900000278751,494.36655826535724,573.1337473970457,3
Hoodwink,0.0,0.5071068663870922,2.4992007808261554,419.2485089883533,516.73588942185,3
Techies,0.0,0.494909604826735,2.3379717467247754,324.06096593297553,437.90537492292196,3
Abaddon,0.0,0.4930744261430571,2.582146003937009,403.6457124540757,495.4166545469157,3
Snapfire,0.0,0.5189834582295255,2.526249477328231,371.96143594455225,460.5545809183527,3
Magnus,0.0,0.5136278655937683,2.7417996974818735,440.0584420928865,521.7634887566137,3
Elder Titan,0.0,0.4980732726391054,2.9401794928767404,488.14306878560336,565.9729367415564,3
Spirit Breaker,0.0,0.49385094870481056,2.728341641772143,419.9042857509806,525.8053962571863,3
Earthshaker,0.0,0.5021679732048454,2.8028229067494648,441.56340121148753,525.9962373424254,3
Tusk,0.0,0.5033165113313414,2.8262862105666935,439.8351380840282,527.6459196288058,3
Weaver,0.0,0.4883868134825029,2.7499791891695406,429.06984816541086,524.0195428149251,3
Windranger,0.0,0.4931205388838543,2.6033775845022027,410.0074719885401,499.3478799592678,3
Enchantress,0.0,0.498789658415002,2.633854928524637,409.3630194694597,501.8473077435842,3
Broodmother,0.0,0.5000392218615605,2.9576056454158475,438.80283187885624,544.7831823331431,3
Necrophos,0.0,0.5080859500536004,2.8940999020165665,473.658195560578,553.8742048261932,3
Venomancer,0.0,0.5078786327523337,2.671374986621384,407.07141848837676,502.3759012677983,3
Bounty Hunter,0.0,0.4954414682625262,2.7157827642734977,440.283855559298,528.715417297354,3
Dragon Knight,0.0,0.5048177751648079,3.1422629148557975,435.6832129023934,531.4294648188024,3
Mirana,0.0,0.5121740106218583,2.850499244626574,394.4984981273988,483.56293489040036,3
Dark Willow,0.0,0.4795649567348451,2.5528585604262664,407.74094279197107,497.1782034304938,3
Treant Protector,0.0,0.5090640731833567,2.7598092802950602,414.0019040730441,507.0862238707501,3
Tiny,0.0,0.4957437027610597,2.860431331346486,460.90335623096,550.4094053237783,3
Omniknight,0.0,0.5040944210411588,2.783550141842406,417.15734008997885,520.3295268078986,3
Legion Commander,0.0,0.4983125192510092,2.9588634743739486,427.590657858527,536.6296441266073,3
Pudge,0.0,0.49649789066049593,2.3294537261706503,365.9255086711224,465.3399430230434,3
Riki,0.0,0.5011986897990599,2.967326297328777,432.4696160356233,533.0838074003273,3
Earth Spirit,0.0,0.5037513950226868,2.8047669373776616,424.1451656941027,507.30376420254186,3
Grimstroke,0.0,0.5091721060140926,2.615067841220075,412.8319596148459,497.9460794380796,3
Pugna,0.0,0.513781220222934,2.7396309207618654,386.52791019782586,477.7740896104848,3
Nature's Prophet,0.0,0.500119855278929,2.7011144691874684,422.2630344399594,515.6789705924806,3
Keeper of the Light,0.0,0.4909392265907277,2.7706621288626407,443.17773467149044,528.051867252989,3
Faceless Void,0.0,0.497384986669452,2.913835412558061,437.51590863079156,532.082150519102,3
Razor,0.0,0.5123698677230332,2.911840215810748,425.92879829534996,513.3480163639772,3
Leshrac,0.0,0.5003231984250048,2.7219833359746675,406.4749853670272,500.453034132023,3
Kunkka,0.0,0.5072388117341727,2.74248666670684,428.2391313124893,518.0241630183165,3
Silencer,0.0,0.4993951927316038,2.7333817171275934,418.300930644828,505.224875683585,3
Viper,0.0,0.49279596444906687,2.8424380122004655,435.411758666765,537.5110333756951,3
Chaos Knight,0.0,0.5073509991856477,2.810971962925944,412.89972391085604,511.01236835564015,3
Skywrath Mage,0.0,0.5166366572641248,2.9802130695401323,479.80224351359414,554.9805488031691,3
Lone Druid,0.0,0.5056969618974188,2.9180236426990325,434.8555299587502,525.5631080217449,3
Rubick,0.0,0.5140540963455712,2.536299407983563,340.77219932004454,437.57470855355854,3
Lich,0.0,0.5070768436640136,2.6629118478622287,397.7071673180327,491.7394244961636,3
Ogre Magi,0.0,0.4976264709974079,2.8153184176164596,455.4961307469583,546.9489885525661,3
Jakiro,0.0,0.5064288444970315,2.8531247993830684,439.7269759587156,513.6444976285946,3
Huskar,0.0,0.5067359746878971,2.650960472940898,403.10100656200837,497.3816354648049,3
Lina,0.0,0.5096761000807105,2.758746412646605,398.1515520545745,493.2421816551888,3
Puck,0.0,0.48018481706343635,2.618719494298935,413.4770040417964,496.6894854756545,3
Visage,0.0,0.5137446837369744,2.580539557924964,402.31995730296956,496.450608927783,3
Io,0.0,0.5018949338183262,2.771444697675091,425.669384593472,523.1297757844351,3
Winter Wyvern,0.0,0.5032872388782604,2.699561269078844,414.70350099708304,506.08456292517957,3
Enigma,0.0,0.509554835711454,2.6489523035897955,404.3949416403988,492.4547793083827,3
Vengeful Spirit,0.0,0.4885008942259195,2.690595844935324,382.3847270782127,483.4689597447503,3
Clinkz,0.0,0.5142736853945729,3.269569289667578,446.49243086292665,539.7597626550735,3
Void Spirit,0.0,0.4919108921203745,2.6666243345811718,450.24973390153764,513.9832544680979,3
Monkey King,0.0,0.5049029164117288,2.704624646545463,368.8036189926465,460.6513264530171,3
Zeus,0.0,0.5107881656899806,2.6823525644825756,387.6587964727934,487.07562762709625,3
Dazzle,0.0,0.49170397212124134,2.7260892627800284,429.37937986274426,508.895233606332,3
Bane,0.0,0.49787012447801554,2.6626131460935554,520.8507244063754,542.0170831170844,3
Warlock,0.0,0.4944914217271293,2.880494009774234,430.7702256040198,524.3215424533001,3
Shadow Demon,0.0,0.4959180719537448,2.7692253843467287,419.5716820976839,510.35948810947235,3
Ancient Apparition,0.0,0.5050915792083173,2.819005433029519,419.46675552681467,511.13626735172517,3
Death Prophet,0.0,0.4975461212426441,2.9639281789445167,450.2194289164121,555.1121781682301,3
Lion,0.0,0.5031571897927251,2.7058321794102413,410.5446977004902,512.4397979142298,3
Witch Doctor,0.0,0.4985553907454752,2.7032909616679794,420.5579265706328,509.37596446319554,3
Shadow Shaman,0.0,0.4905774174238266,2.667929535505329,424.2313962662677,503.4989819644306,3
Queen of Pain,0.0,0.4992885624637721,2.7741937007868347,440.411587631192,527.2513003471169,3
Lycan,0.0,0.500103703001708,2.592805152704706,446.8396659985903,556.3915416898938,3
Chen,0.0,0.5033743257108209,2.7679074491216125,432.52239586746094,527.7698907419457,3
Wraith King,0.0,0.5062928878507751,2.8022932834680887,434.81188056272737,523.2650737680426,3
Sniper,0.0,0.5069239040870761,2.7726398147281834,403.97199248663964,495.4844340135322,3
Oracle,0.0,0.5055209851261456,2.80199596670175,395.5501671286708,492.1146972031332,3
Disruptor,0.0,0.502602949597276,2.618834052300915,366.9715989456757,466.5707752455945,3
Gyrocopter,0.0,0.5051626621374752,2.6087672958557184,380.3979005244511,483.8630028661342,3
Bloodseeker,0.0,0.5001205208047171,2.72526310591146,419.0681817455361,505.69507467326923,3
Naga Siren,0.0,0.4995208562650965,2.757882499061195,430.500584140922,518.4127088727137,3
Crystal Maiden,0.0,0.5042975304855398,2.7079629939234477,411.40040694309397,504.16952136274875,3
Sven,0.0,0.4962335827524238,2.7860313803468224,434.8074419335291,529.8723443856973,3
Ursa,0.0,0.5048665519444243,2.834455760209734,416.50930052614103,509.8319647976278,3
Drow Ranger,0.0,0.503321346150846,2.7000034434800173,438.6738394260857,528.2662595800047,3
Phantom Assassin,0.0,0.5092781792264248,2.694539871861231,387.85882074718137,485.71964368834034,3
Invoker,0.0,0.5066060879230095,2.7712695598051815,429.71396439000404,518.7791218224576,3
Troll Warlord,0.0,0.502985879161794,2.6819307341550696,407.42384913487774,503.62482467252073,3
Arc Warden,0.0,0.5002729257839399,2.6621065934763535,420.3338817586713,518.9486127545985,3
Phantom Lancer,0.0,0.49961469224656513,2.7301492677327284,411.0946698243343,505.94742527342413,3
Luna,0.0,0.4975515822233607,2.8440872045746644,466.6445511724381,542.1219561582749,3
Medusa,0.0,0.4975613413796091,2.821631170358537,418.15986046172304,516.4097786795871,3
Slark,0.0,0.49194661717201926,2.8362882367795956,416.8236024770882,519.4427863320295,3
Lifestealer,0.0,0.4964792100241911,3.0051949797614173,453.6155343813051,563.4802654467601,3
Alchemist,0.0,0.5012407571862817,2.750172649813424,452.2591054602039,517.9220466637299,3
Outworld Destroyer,0.0,0.504557014381449,2.7582889660085437,381.0886122765777,484.1469501935525,3
Terrorblade,0.0,0.4891394601525052,2.6775997190696796,356.664760764197,461.6981945909816,3
Meepo,0.0,0.5063831062547374,2.713372232515218,410.2593502977238,501.95489446304924,3
Morphling,0.0,0.5042776035689898,2.8256095513849253,461.9361775577167,533.6053922742827,3
Juggernaut,0.0,0.4969708877365166,2.5884690707157456,390.4994463461084,485.34486984933477,3
Spectre,0.0,0.4913005042049307,2.712676021855142,422.6705589018732,527.4483946042167,3
Ember Spirit,0.0,0.5053169474811396,2.6667599393788306,411.71320000361663,508.07886504152106,3
Anti-Mage,0.0,0.5053890519058447,2.656337971232435,413.595438949333,513.4341608258524,3
Shadow Fiend,0.0,0.501443198701974,2.938788476905137,423.6930753523742,529.2061679451838,3
Storm Spirit,0.0,0.5049773854172828,2.720069598732432,405.21215111769146,501.49963033676966,3
Tinker,0.0,0.49241410839572514,2.9043055759055276,435.0047517637589,548.5339391779293,3
Templar Assassin,0.0,0.5028620985471914,2.923668676709049,438.5125926520191,547.4830704611303,3
Lycanthrope,0.0,0.5052681134828505,2.967348432607585,443.323741915158,550.8451952309805,3
Abyssal Underlord,0.0,0.4912552477191011,3.0370277837710282,459.50291781960925,573.0844604229248,3
Centaur Warrunner,0.877,0.5305,2.8,416.0,516.0,4
Mars,0.8678,0.4866,2.8,418.0,553.0,4
Underlord,0.8568000000000001,0.5622,2.85,422.0,518.0,4
Dark Seer,0.8482999999999999,0.5149,3.03,414.0,480.0,4
Bristleback,0.8459,0.49810000000000004,2.54,428.0,536.0,4
Tidehunter,0.8386,0.5164,3.02,383.0,510.0,4
Clockwerk,0.802,0.5129,2.73,353.0,451.0,4
Dawnbreaker,0.7881,0.51,3.08,444.0,582.0,4
Timbersaw,0.784,0.47869999999999996,2.41,438.0,542.0,4
Pangolier,0.7714,0.4817,2.72,446.0,574.0,4
Slardar,0.7474,0.5138,2.44,373.0,488.0,4
Beastmaster,0.7331,0.5036999999999999,2.35,404.0,507.0,4
Brewmaster,0.7152,0.5104,2.92,408.0,529.0,4
Phoenix,0.7012999999999999,0.5063,2.82,377.0,490.0,4
Nyx Assassin,0.6981,0.5114,2.54,345.0,475.0,4
Undying,0.6834,0.5244,2.77,345.0,432.0,4
Sand King,0.6481,0.5075999999999999,2.6,409.0,520.0,4
Doom,0.6451,0.4935,2.51,476.0,516.0,4
Axe,0.6405,0.5246,2.37,429.0,536.0,4
Batrider,0.6357,0.4483,2.56,362.0,468.0,4
Night Stalker,0.0,0.4942412814062512,2.816900000278751,494.36655826535724,573.1337473970457,4
Hoodwink,0.0,0.5071068663870922,2.4992007808261554,419.2485089883533,516.73588942185,4
Techies,0.0,0.494909604826735,2.3379717467247754,324.06096593297553,437.90537492292196,4
Abaddon,0.0,0.4930744261430571,2.582146003937009,403.6457124540757,495.4166545469157,4
Snapfire,0.0,0.5189834582295255,2.526249477328231,371.96143594455225,460.5545809183527,4
Magnus,0.0,0.5136278655937683,2.7417996974818735,440.0584420928865,521.7634887566137,4
Elder Titan,0.0,0.4980732726391054,2.9401794928767404,488.14306878560336,565.9729367415564,4
Spirit Breaker,0.0,0.49385094870481056,2.728341641772143,419.9042857509806,525.8053962571863,4
Earthshaker,0.0,0.5021679732048454,2.8028229067494648,441.56340121148753,525.9962373424254,4
Tusk,0.0,0.5033165113313414,2.8262862105666935,439.8351380840282,527.6459196288058,4
Weaver,0.0,0.4883868134825029,2.7499791891695406,429.06984816541086,524.0195428149251,4
Windranger,0.0,0.4931205388838543,2.6033775845022027,410.0074719885401,499.3478799592678,4
Enchantress,0.0,0.498789658415002,2.633854928524637,409.3630194694597,501.8473077435842,4
Broodmother,0.0,0.5000392218615605,2.9576056454158475,438.80283187885624,544.7831823331431,4
Necrophos,0.0,0.5080859500536004,2.8940999020165665,473.658195560578,553.8742048261932,4
Venomancer,0.0,0.5078786327523337,2.671374986621384,407.07141848837676,502.3759012677983,4
Bounty Hunter,0.0,0.4954414682625262,2.7157827642734977,440.283855559298,528.715417297354,4
Dragon Knight,0.0,0.5048177751648079,3.1422629148557975,435.6832129023934,531.4294648188024,4
Mirana,0.0,0.5121740106218583,2.850499244626574,394.4984981273988,483.56293489040036,4
Dark Willow,0.0,0.4795649567348451,2.5528585604262664,407.74094279197107,497.1782034304938,4
Treant Protector,0.0,0.5090640731833567,2.7598092802950602,414.0019040730441,507.0862238707501,4
Tiny,0.0,0.4957437027610597,2.860431331346486,460.90335623096,550.4094053237783,4
Omniknight,0.0,0.5040944210411588,2.783550141842406,417.15734008997885,520.3295268078986,4
Legion Commander,0.0,0.4983125192510092,2.9588634743739486,427.590657858527,536.6296441266073,4
Pudge,0.0,0.49649789066049593,2.3294537261706503,365.9255086711224,465.3399430230434,4
Riki,0.0,0.5011986897990599,2.967326297328777,432.4696160356233,533.0838074003273,4
Earth Spirit,0.0,0.5037513950226868,2.8047669373776616,424.1451656941027,507.30376420254186,4
Grimstroke,0.0,0.5091721060140926,2.615067841220075,412.8319596148459,497.9460794380796,4
Pugna,0.0,0.513781220222934,2.7396309207618654,386.52791019782586,477.7740896104848,4
Nature's Prophet,0.0,0.500119855278929,2.7011144691874684,422.2630344399594,515.6789705924806,4
Keeper of the Light,0.0,0.4909392265907277,2.7706621288626407,443.17773467149044,528.051867252989,4
Faceless Void,0.0,0.497384986669452,2.913835412558061,437.51590863079156,532.082150519102,4
Razor,0.0,0.5123698677230332,2.911840215810748,425.92879829534996,513.3480163639772,4
Leshrac,0.0,0.5003231984250048,2.7219833359746675,406.4749853670272,500.453034132023,4
Kunkka,0.0,0.5072388117341727,2.74248666670684,428.2391313124893,518.0241630183165,4
Silencer,0.0,0.4993951927316038,2.7333817171275934,418.300930644828,505.224875683585,4
Viper,0.0,0.49279596444906687,2.8424380122004655,435.411758666765,537.5110333756951,4
Chaos Knight,0.0,0.5073509991856477,2.810971962925944,412.89972391085604,511.01236835564015,4
Skywrath Mage,0.0,0.5166366572641248,2.9802130695401323,479.80224351359414,554.9805488031691,4
Lone Druid,0.0,0.5056969618974188,2.9180236426990325,434.8555299587502,525.5631080217449,4
Rubick,0.0,0.5140540963455712,2.536299407983563,340.77219932004454,437.57470855355854,4
Lich,0.0,0.5070768436640136,2.6629118478622287,397.7071673180327,491.7394244961636,4
Ogre Magi,0.0,0.4976264709974079,2.8153184176164596,455.4961307469583,546.9489885525661,4
Jakiro,0.0,0.5064288444970315,2.8531247993830684,439.7269759587156,513.6444976285946,4
Huskar,0.0,0.5067359746878971,2.650960472940898,403.10100656200837,497.3816354648049,4
Lina,0.0,0.5096761000807105,2.758746412646605,398.1515520545745,493.2421816551888,4
Puck,0.0,0.48018481706343635,2.618719494298935,413.4770040417964,496.6894854756545,4
Visage,0.0,0.5137446837369744,2.580539557924964,402.31995730296956,496.450608927783,4
Io,0.0,0.5018949338183262,2.771444697675091,425.669384593472,523.1297757844351,4
Winter Wyvern,0.0,0.5032872388782604,2.699561269078844,414.70350099708304,506.08456292517957,4
Enigma,0.0,0.509554835711454,2.6489523035897955,404.3949416403988,492.4547793083827,4
Vengeful Spirit,0.0,0.4885008942259195,2.690595844935324,382.3847270782127,483.4689597447503,4
Clinkz,0.0,0.5142736853945729,3.269569289667578,446.49243086292665,539.7597626550735,4
Void Spirit,0.0,0.4919108921203745,2.6666243345811718,450.24973390153764,513.9832544680979,4
Monkey King,0.0,0.5049029164117288,2.704624646545463,368.8036189926465,460.6513264530171,4
Zeus,0.0,0.5107881656899806,2.6823525644825756,387.6587964727934,487.07562762709625,4
Dazzle,0.0,0.49170397212124134,2.7260892627800284,429.37937986274426,508.895233606332,4
Bane,0.0,0.49787012447801554,2.6626131460935554,520.8507244063754,542.0170831170844,4
Warlock,0.0,0.4944914217271293,2.880494009774234,430.7702256040198,524.3215424533001,4
Shadow Demon,0.0,0.4959180719537448,2.7692253843467287,419.5716820976839,510.35948810947235,4
Ancient Apparition,0.0,0.5050915792083173,2.819005433029519,419.46675552681467,511.13626735172517,4
Death Prophet,0.0,0.4975461212426441,2.9639281789445167,450.2194289164121,555.1121781682301,4
Lion,0.0,0.5031571897927251,2.7058321794102413,410.5446977004902,512.4397979142298,4
Witch Doctor,0.0,0.4985553907454752,2.7032909616679794,420.5579265706328,509.37596446319554,4
Shadow Shaman,0.0,0.4905774174238266,2.667929535505329,424.2313962662677,503.4989819644306,4
Queen of Pain,0.0,0.4992885624637721,2.7741937007868347,440.411587631192,527.2513003471169,4
Lycan,0.0,0.500103703001708,2.592805152704706,446.8396659985903,556.3915416898938,4
Chen,0.0,0.5033743257108209,2.7679074491216125,432.52239586746094,527.7698907419457,4
Wraith King,0.0,0.5062928878507751,2.8022932834680887,434.81188056272737,523.2650737680426,4
Sniper,0.0,0.5069239040870761,2.7726398147281834,403.97199248663964,495.4844340135322,4
Oracle,0.0,0.5055209851261456,2.80199596670175,395.5501671286708,492.1146972031332,4
Disruptor,0.0,0.502602949597276,2.618834052300915,366.9715989456757,466.5707752455945,4
Gyrocopter,0.0,0.5051626621374752,2.6087672958557184,380.3979005244511,483.8630028661342,4
Bloodseeker,0.0,0.5001205208047171,2.72526310591146,419.0681817455361,505.69507467326923,4
Naga Siren,0.0,0.4995208562650965,2.757882499061195,430.500584140922,518.4127088727137,4
Crystal Maiden,0.0,0.5042975304855398,2.7079629939234477,411.40040694309397,504.16952136274875,4
Sven,0.0,0.4962335827524238,2.7860313803468224,434.8074419335291,529.8723443856973,4
Ursa,0.0,0.5048665519444243,2.834455760209734,416.50930052614103,509.8319647976278,4
Drow Ranger,0.0,0.503321346150846,2.7000034434800173,438.6738394260857,528.2662595800047,4
Phantom Assassin,0.0,0.5092781792264248,2.694539871861231,387.85882074718137,485.71964368834034,4
Invoker,0.0,0.5066060879230095,2.7712695598051815,429.71396439000404,518.7791218224576,4
Troll Warlord,0.0,0.502985879161794,2.6819307341550696,407.42384913487774,503.62482467252073,4
Arc Warden,0.0,0.5002729257839399,2.6621065934763535,420.3338817586713,518.9486127545985,4
Phantom Lancer,0.0,0.49961469224656513,2.7301492677327284,411.0946698243343,505.94742527342413,4
Luna,0.0,0.4975515822233607,2.8440872045746644,466.6445511724381,542.1219561582749,4
Medusa,0.0,0.4975613413796091,2.821631170358537,418.15986046172304,516.4097786795871,4
Slark,0.0,0.49194661717201926,2.8362882367795956,416.8236024770882,519.4427863320295,4
Lifestealer,0.0,0.4964792100241911,3.0051949797614173,453.6155343813051,563.4802654467601,4
Alchemist,0.0,0.5012407571862817,2.750172649813424,452.2591054602039,517.9220466637299,4
Outworld Destroyer,0.0,0.504557014381449,2.7582889660085437,381.0886122765777,484.1469501935525,4
Terrorblade,0.0,0.4891394601525052,2.6775997190696796,356.664760764197,461.6981945909816,4
Meepo,0.0,0.5063831062547374,2.713372232515218,410.2593502977238,501.95489446304924,4
Morphling,0.0,0.5042776035689898,2.8256095513849253,461.9361775577167,533.6053922742827,4
Juggernaut,0.0,0.4969708877365166,2.5884690707157456,390.4994463461084,485.34486984933477,4
Spectre,0.0,0.4913005042049307,2.712676021855142,422.6705589018732,527.4483946042167,4
Ember Spirit,0.0,0.5053169474811396,2.6667599393788306,411.71320000361663,508.07886504152106,4
Anti-Mage,0.0,0.5053890519058447,2.656337971232435,413.595438949333,513.4341608258524,4
Shadow Fiend,0.0,0.501443198701974,2.938788476905137,423.6930753523742,529.2061679451838,4
Storm Spirit,0.0,0.5049773854172828,2.720069598732432,405.21215111769146,501.49963033676966,4
Tinker,0.0,0.49241410839572514,2.9043055759055276,435.0047517637589,548.5339391779293,4
Templar Assassin,0.0,0.5028620985471914,2.923668676709049,438.5125926520191,547.4830704611303,4
Lycanthrope,0.0,0.5052681134828505,2.967348432607585,443.323741915158,550.8451952309805,4
Abyssal Underlord,0.0,0.4912552477191011,3.0370277837710282,459.50291781960925,573.0844604229248,4
Spectre,0.91,0.5417000000000001,4.28,520.0,605.0,5
Anti-Mage,0.8937999999999999,0.4913,3.03,608.0,656.0,5
Slark,0.8527,0.4924,3.1,509.0,609.0,5
Juggernaut,0.8436,0.5079,3.25,551.0,614.0,5
Terrorblade,0.843,0.4982,2.8,567.0,574.0,5
Phantom Lancer,0.8220999999999999,0.4987,3.1,521.0,604.0,5
Luna,0.8070999999999999,0.537,3.1,583.0,626.0,5
Sven,0.7886,0.5209,2.91,550.0,611.0,5
Phantom Assassin,0.7245,0.4982,3.08,516.0,603.0,5
Disruptor,0.7223999999999999,0.4984,2.45,296.0,392.0,5
Oracle,0.7211,0.4673,2.5,288.0,399.0,5
Witch Doctor,0.7172,0.5041,2.15,305.0,407.0,5
Crystal Maiden,0.7004,0.5336,2.12,312.0,410.0,5
Troll Warlord,0.6997,0.5031,2.83,518.0,601.0,5
Warlock,0.6951999999999999,0.5312,2.66,318.0,416.0,5
Drow Ranger,0.6945,0.5407,2.86,511.0,576.0,5
Dazzle,0.6899,0.5161,2.23,291.0,389.0,5
Gyrocopter,0.6889,0.4681,3.01,529.0,578.0,5
Ancient Apparition,0.6855,0.5156000000000001,2.72,316.0,402.0,5
Shadow Shaman,0.6851,0.5166,1.79,318.0,402.0,5
Lion,0.0,0.4942412814062512,2.816900000278751,494.36655826535724,573.1337473970457,5
Lifestealer,0.0,0.5071068663870922,2.4992007808261554,419.2485089883533,516.73588942185,5
Ursa,0.0,0.494909604826735,2.3379717467247754,324.06096593297553,437.90537492292196,5
Bane,0.0,0.4930744261430571,2.582146003937009,403.6457124540757,495.4166545469157,5
Jakiro,0.0,0.5189834582295255,2.526249477328231,371.96143594455225,460.5545809183527,5
Morphling,0.0,0.5136278655937683,2.7417996974818735,440.0584420928865,521.7634887566137,5
Lich,0.0,0.4980732726391054,2.9401794928767404,488.14306878560336,565.9729367415564,5
Faceless Void,0.0,0.49385094870481056,2.728341641772143,419.9042857509806,525.8053962571863,5
Shadow Demon,0.0,0.5021679732048454,2.8028229067494648,441.56340121148753,525.9962373424254,5
Winter Wyvern,0.0,0.5033165113313414,2.8262862105666935,439.8351380840282,527.6459196288058,5
Chaos Knight,0.0,0.4883868134825029,2.7499791891695406,429.06984816541086,524.0195428149251,5
Naga Siren,0.0,0.4931205388838543,2.6033775845022027,410.0074719885401,499.3478799592678,5
Vengeful Spirit,0.0,0.498789658415002,2.633854928524637,409.3630194694597,501.8473077435842,5
Wraith King,0.0,0.5000392218615605,2.9576056454158475,438.80283187885624,544.7831823331431,5
Ogre Magi,0.0,0.5080859500536004,2.8940999020165665,473.658195560578,553.8742048261932,5
Grimstroke,0.0,0.5078786327523337,2.671374986621384,407.07141848837676,502.3759012677983,5
Keeper of the Light,0.0,0.4954414682625262,2.7157827642734977,440.283855559298,528.715417297354,5
Rubick,0.0,0.5048177751648079,3.1422629148557975,435.6832129023934,531.4294648188024,5
Medusa,0.0,0.5121740106218583,2.850499244626574,394.4984981273988,483.56293489040036,5
Io,0.0,0.4795649567348451,2.5528585604262664,407.74094279197107,497.1782034304938,5
Omniknight,0.0,0.5090640731833567,2.7598092802950602,414.0019040730441,507.0862238707501,5
Treant Protector,0.0,0.4957437027610597,2.860431331346486,460.90335623096,550.4094053237783,5
Silencer,0.0,0.5040944210411588,2.783550141842406,417.15734008997885,520.3295268078986,5
Lycan,0.0,0.4983125192510092,2.9588634743739486,427.590657858527,536.6296441266073,5
Monkey King,0.0,0.49649789066049593,2.3294537261706503,365.9255086711224,465.3399430230434,5
Dark Willow,0.0,0.5011986897990599,2.967326297328777,432.4696160356233,533.0838074003273,5
Clinkz,0.0,0.5037513950226868,2.8047669373776616,424.1451656941027,507.30376420254186,5
Weaver,0.0,0.5091721060140926,2.615067841220075,412.8319596148459,497.9460794380796,5
Skywrath Mage,0.0,0.513781220222934,2.7396309207618654,386.52791019782586,477.7740896104848,5
Snapfire,0.0,0.500119855278929,2.7011144691874684,422.2630344399594,515.6789705924806,5
Elder Titan,0.0,0.4909392265907277,2.7706621288626407,443.17773467149044,528.051867252989,5
Abaddon,0.0,0.497384986669452,2.913835412558061,437.51590863079156,532.082150519102,5
Venomancer,0.0,0.5123698677230332,2.911840215810748,425.92879829534996,513.3480163639772,5
Visage,0.0,0.5003231984250048,2.7219833359746675,406.4749853670272,500.453034132023,5
Riki,0.0,0.5072388117341727,2.74248666670684,428.2391313124893,518.0241630183165,5
Pugna,0.0,0.4993951927316038,2.7333817171275934,418.300930644828,505.224875683585,5
Earthshaker,0.0,0.49279596444906687,2.8424380122004655,435.411758666765,537.5110333756951,5
Razor,0.0,0.5073509991856477,2.810971962925944,412.89972391085604,511.01236835564015,5
Alchemist,0.0,0.5166366572641248,2.9802130695401323,479.80224351359414,554.9805488031691,5
Chen,0.0,0.5056969618974188,2.9180236426990325,434.8555299587502,525.5631080217449,5
Huskar,0.0,0.5140540963455712,2.536299407983563,340.77219932004454,437.57470855355854,5
Bloodseeker,0.0,0.5070768436640136,2.6629118478622287,397.7071673180327,491.7394244961636,5
Undying,0.0,0.4976264709974079,2.8153184176164596,455.4961307469583,546.9489885525661,5
Arc Warden,0.0,0.5064288444970315,2.8531247993830684,439.7269759587156,513.6444976285946,5
Lone Druid,0.0,0.5067359746878971,2.650960472940898,403.10100656200837,497.3816354648049,5
Sniper,0.0,0.5096761000807105,2.758746412646605,398.1515520545745,493.2421816551888,5
Lina,0.0,0.48018481706343635,2.618719494298935,413.4770040417964,496.6894854756545,5
Pudge,0.0,0.5137446837369744,2.580539557924964,402.31995730296956,496.450608927783,5
Hoodwink,0.0,0.5018949338183262,2.771444697675091,425.669384593472,523.1297757844351,5
Leshrac,0.0,0.5032872388782604,2.699561269078844,414.70350099708304,506.08456292517957,5
Tiny,0.0,0.509554835711454,2.6489523035897955,404.3949416403988,492.4547793083827,5
Ember Spirit,0.0,0.4885008942259195,2.690595844935324,382.3847270782127,483.4689597447503,5
Earth Spirit,0.0,0.5142736853945729,3.269569289667578,446.49243086292665,539.7597626550735,5
Necrophos,0.0,0.4919108921203745,2.6666243345811718,450.24973390153764,513.9832544680979,5
Phoenix,0.0,0.5049029164117288,2.704624646545463,368.8036189926465,460.6513264530171,5
Tusk,0.0,0.5107881656899806,2.6823525644825756,387.6587964727934,487.07562762709625,5
Kunkka,0.0,0.49170397212124134,2.7260892627800284,429.37937986274426,508.895233606332,5
Mirana,0.0,0.49787012447801554,2.6626131460935554,520.8507244063754,542.0170831170844,5
Enchantress,0.0,0.4944914217271293,2.880494009774234,430.7702256040198,524.3215424533001,5
Techies,0.0,0.4959180719537448,2.7692253843467287,419.5716820976839,510.35948810947235,5
