Hero,Presence,Win Rate,KDA Ratio,GPM,XPM,Roles
Dark Seer,0.8484,0.5149,3.03,414.0,480.0,3
Bristleback,0.8459,0.49810000000000004,2.54,428.0,536.0,3
Tidehunter,0.8387,0.5164,3.02,383.0,511.0,3
Clockwerk,0.802,0.5129,2.73,353.0,451.0,3
Dawnbreaker,0.7883,0.5099,3.08,443.0,582.0,3
Timbersaw,0.7841,0.47869999999999996,2.41,438.0,542.0,3
Pangolier,0.7712,0.4817,2.72,446.0,574.0,3
Slardar,0.7476,0.5138,2.44,373.0,488.0,3
Beastmaster,0.7337,0.5039,2.35,404.0,507.0,3
Brewmaster,0.7155,0.5105,2.92,408.0,529.0,3
Phoenix,0.7012999999999999,0.5063,2.82,377.0,490.0,3
Nyx Assassin,0.6981,0.5114,2.54,345.0,475.0,3
Undying,0.6833,0.5243,2.77,345.0,432.0,3
Sand King,0.6485,0.5075999999999999,2.6,409.0,520.0,3
Doom,0.6454000000000001,0.49340000000000006,2.51,476.0,516.0,3
Axe,0.6409,0.5246,2.37,429.0,536.0,3
Batrider,0.6353,0.4483,2.56,362.0,468.0,3
Night Stalker,0.0,0.4964299193826755,2.903581611446016,489.83620946888976,574.7537368138552,3
Hoodwink,0.0,0.5060719581244879,2.519226108340374,413.6227925340736,510.11431182432466,3
Techies,0.0,0.4949076629217082,2.3386219757424453,324.6166533445441,438.13711497016305,3
Abaddon,0.0,0.5139376689048891,2.7725395772383696,415.98117567704793,507.58991433206234,3
Snapfire,0.0,0.5166270267792988,2.4548055072646346,375.5268883149968,459.895651787464,3
Magnus,0.0,0.5223446909728927,2.710324571055215,440.16231438363997,519.0483132683016,3
Elder Titan,0.0,0.499467200404564,2.9028052851024,471.9333330309902,552.4647912176512,3
Spirit Breaker,0.0,0.49830337551409914,2.6556599086277215,410.7540616709533,513.3463174691063,3
Earthshaker,0.0,0.5048949179888382,2.769333748347287,436.14675260480124,524.7884110691093,3
Tusk,0.0,0.5006737385504376,2.786595185506642,444.2853226712723,530.0519442552967,3
Weaver,0.0,0.4891797744557766,2.87327999419145,432.8729693753535,533.1511866338219,3
Windranger,0.0,0.49469591329428286,2.60166196560717,406.56782536214575,496.589527025804,3
Enchantress,0.0,0.4987874382815375,2.7895839567634426,422.29953068603174,517.1635728917151,3
Broodmother,0.0,0.49690467078860273,2.942149887340008,438.68710016479906,542.7023335546808,3
Necrophos,0.0,0.511678046748126,2.8797997118987206,464.1729246382635,547.6633377880665,3
Venomancer,0.0,0.5074636851012566,2.700517604787841,409.7478438495724,507.0218661888683,3
Bounty Hunter,0.0,0.495893978759462,2.6286356684634895,402.9395422719186,496.4241044745957,3
Dragon Knight,0.0,0.5214728694446843,3.303336328366246,448.16285449553015,543.9632560260627,3
Mirana,0.0,0.5122405932655033,2.8498560954527674,394.4150639063574,483.51430200205385,3
Dark Willow,0.0,0.47996766110070926,2.553519545539561,407.36690796211,497.0485131985144,3
Treant Protector,0.0,0.5070903900527892,2.7822184638126757,419.10935610862725,514.4876403182545,3
Tiny,0.0,0.49895117125582733,2.774708855670031,443.39916739155615,535.4577741344687,3
Omniknight,0.0,0.508346135476014,2.656247888614601,405.4478070587264,508.56863687736274,3
Legion Commander,0.0,0.5048667323544007,2.8120514024613366,409.62659180574053,507.8453765817026,3
Pudge,0.0,0.4897204750514716,2.343853409190622,375.87686760154423,470.1437333845261,3
Riki,0.0,0.4984525567999029,2.9553467001448337,437.3760630399844,537.0969893297273,3
Earth Spirit,0.0,0.5029483664884579,2.7270168453341173,391.42544700058795,478.93059634450316,3
Grimstroke,0.0,0.5106186710265609,2.630246137767425,411.56653684560166,498.23034219497305,3
Pugna,0.0,0.5137159779313593,2.7269720016460357,381.98392078549034,473.96156495741707,3
Nature's Prophet,0.0,0.4977495374531437,2.5136162651612723,401.5820485434218,495.14411236098766,3
Keeper of the Light,0.0,0.4938985180432071,2.695641126601189,426.17939237113313,518.1717988856717,3
Faceless Void,0.0,0.4988244337979858,2.851239658311252,429.8236383885408,522.5413357513455,3
Razor,0.0,0.5063758864264732,2.9659319186199467,440.9621323912408,533.1500396664574,3
Leshrac,0.0,0.5066284633545491,2.5982390926893224,394.75151812664046,486.1679309950309,3
Kunkka,0.0,0.5009647889069584,2.7807806330664357,436.40784156767194,528.7006570809133,3
Silencer,0.0,0.5024606145594142,2.7957102193388104,427.27953050336265,515.6402267629816,3
Viper,0.0,0.49670774110299215,2.88567282020513,447.5829735251813,552.3908839357142,3
Chaos Knight,0.0,0.5028522938399321,2.8775358097724184,433.92946512514146,535.7142221216861,3
Skywrath Mage,0.0,0.5188113046241647,3.0295486179046764,478.6057268916696,555.1763417671381,3
Lone Druid,0.0,0.510976844349244,2.870060920109283,427.00844111763394,517.4425041031925,3
Rubick,0.0,0.5104306098764211,2.5332442130943456,343.2761175943809,440.8939605261692,3
Lich,0.0,0.5090954192847231,2.63475854975296,393.9102004918656,487.2343511087059,3
Ogre Magi,0.0,0.49994866614014016,2.7289105147032044,444.7637746607729,528.2778806718385,3
Jakiro,0.0,0.5066928527186162,2.847418605171996,411.2442382534251,495.5934143462341,3
Huskar,0.0,0.5061997764835581,2.614556046959216,392.6349782226649,486.54991371024454,3
Lina,0.0,0.5089093364795079,2.7187971176652135,400.29215420092277,495.7282681654271,3
Puck,0.0,0.48124336335639833,2.650822799044262,415.8285564141473,499.30715006435014,3
Visage,0.0,0.5124120944225188,2.563231521416783,394.9452063052341,490.3335270680628,3
Io,0.0,0.500717188616705,2.8299052950312666,442.33237321977697,535.6186099761533,3
Winter Wyvern,0.0,0.5047191692926852,2.744762490806782,416.911154860952,510.8299052247315,3
Enigma,0.0,0.5115383173025034,2.6477389050484574,395.5909934580264,486.85831256198566,3
Vengeful Spirit,0.0,0.4903828156281072,2.6512381513098413,396.14376254103763,494.9569267009091,3
Clinkz,0.0,0.5148619544282492,3.307109293554231,460.8103296377226,555.6666037934907,3
Void Spirit,0.0,0.49230776569924883,2.6577575863424703,442.8758859764951,508.6261926839379,3
Monkey King,0.0,0.510729263250205,2.750014440593783,372.63566129700496,464.56494253419584,3
Zeus,0.0,0.5046517969871575,2.6622473231651074,390.034713315893,489.35043039647405,3
Dazzle,0.0,0.47953635118203647,2.657858807863341,427.1129037173946,505.7895513358499,3
Bane,0.0,0.4983820669048637,2.6605016237175674,499.74709655877933,531.4907944554305,3
Warlock,0.0,0.493717282655711,2.9153665743924266,434.5788432936666,525.4750221354859,3
Shadow Demon,0.0,0.4985038381387709,2.7552830406826763,419.01042056291635,510.3838208597284,3
Ancient Apparition,0.0,0.4974069232203081,2.685404707231269,395.04840704378654,490.6983328855907,3
Death Prophet,0.0,0.5026703703611223,2.734859060135896,418.73880508627775,506.393460310321,3
Lion,0.0,0.4918509295513087,2.626698538006731,405.59204805952874,506.58815815651843,3
Witch Doctor,0.0,0.4992057143370123,2.7113969781737706,426.75601790051286,514.5996405269933,3
Shadow Shaman,0.0,0.4914415271254566,2.650683881078094,422.7769646652838,501.86872638568,3
Queen of Pain,0.0,0.49836284639122747,2.7760735698068655,432.3215489424987,523.8899671654605,3
Lycan,0.0,0.49697888842164606,2.6528764805623544,461.43605266048775,568.9019161797708,3
Chen,0.0,0.5058294928264768,2.758519522634831,423.29484197504365,515.7890848800463,3
Wraith King,0.0,0.5050615454245286,2.790427281428418,442.55699181942947,532.8529446090364,3
Sniper,0.0,0.5069772714355747,2.6997405066422773,385.1893861506125,476.62407249523073,3
Oracle,0.0,0.5105905568166055,2.8238559151600637,410.2018307731383,504.9167006656101,3
Disruptor,0.0,0.5008048800886442,2.5648390584217466,356.4449539845324,452.23380574446776,3
Gyrocopter,0.0,0.4995303010146714,2.6676932079556557,397.1902561958347,500.0275711057897,3
Bloodseeker,0.0,0.5090043383652072,2.780074736345224,411.45037137297675,500.3429355882713,3
Naga Siren,0.0,0.5003234725543192,2.717452948099098,408.8781798832329,500.60436551081176,3
Crystal Maiden,0.0,0.5092739030866372,2.666064892754114,404.81480368505083,495.5836471381291,3
Sven,0.0,0.5066546349163847,2.8516680212952075,435.68898916195184,532.7210240602159,3
Ursa,0.0,0.5008787750310123,2.6830211802658073,399.77406652411247,492.9109706841411,3
Drow Ranger,0.0,0.504279516885833,2.6585631442273234,445.8641491846879,533.3168129606075,3
Phantom Assassin,0.0,0.5114624238150878,2.7282520218227972,401.8857612887905,499.02205490028666,3
Invoker,0.0,0.508829356276756,2.7773288563439626,428.1890043622403,517.1188282546158,3
Troll Warlord,0.0,0.49679734703938233,2.6485468381971526,429.38229044630947,523.5473177225994,3
Arc Warden,0.0,0.5050662143169568,2.659334194139711,414.0581555689274,513.9672204314709,3
Phantom Lancer,0.0,0.5054459979941871,2.722354041607884,415.9867752848722,509.8121201077859,3
Luna,0.0,0.5002344336106473,2.8092606594207092,449.923441574571,530.8092952840668,3
Medusa,0.0,0.4936359156351083,2.6202038698307186,397.0676081483263,492.47559519240485,3
Slark,0.0,0.5029136346079143,2.7840743668895684,416.4796425822098,514.5983439812254,3
Lifestealer,0.0,0.5211024201550132,2.7719583379373516,417.8787016721379,515.2320226812466,3
Alchemist,0.0,0.5068951702486666,2.7495783817387047,442.4799202399619,514.8862604160415,3
Outworld Destroyer,0.0,0.5047876887355885,2.7657510144449584,387.23004017909483,486.05776765240563,3
Terrorblade,0.0,0.49450613888476436,2.7111048478592266,370.38988131434945,471.7958011441744,3
Meepo,0.0,0.5034602595018736,2.7433566252445867,418.8632112280039,509.86637713566284,3
Morphling,0.0,0.5060958643671255,2.801125779223996,444.8550530737037,524.1962898254872,3
Juggernaut,0.0,0.498313029801836,2.6449841686396183,394.11916460141066,487.0673280468564,3
Spectre,0.0,0.4934287460444603,2.7019046616372484,429.1870900831257,535.337619265623,3
Ember Spirit,0.0,0.5090202777780809,2.647613264115629,405.50735866269093,503.10166717277343,3
Anti-Mage,0.0,0.503503220220363,2.755572212776886,419.7060954262785,521.2247302915987,3
Shadow Fiend,0.0,0.5001525818231973,2.934508138543557,425.4670712261591,528.9288867611824,3
Storm Spirit,0.0,0.5035639617408395,2.6332200390002805,399.0885353719632,494.1874975479513,3
Tinker,0.0,0.49587897552558585,2.8948910886511743,427.9501411112168,541.2942896844685,3
Templar Assassin,0.0,0.5057896859536546,2.873931227797784,416.65223113724636,528.9128239365567,3
Centaur Warrunner,0.8771,0.5305,2.8,416.0,516.0,4
Mars,0.8679000000000001,0.4865,2.8,418.0,553.0,4
Underlord,0.8569,0.5621,2.85,422.0,518.0,4
Dark Seer,0.8484,0.5149,3.03,414.0,480.0,4
Bristleback,0.8459,0.49810000000000004,2.54,428.0,536.0,4
Tidehunter,0.8387,0.5164,3.02,383.0,511.0,4
Clockwerk,0.802,0.5129,2.73,353.0,451.0,4
Dawnbreaker,0.7883,0.5099,3.08,443.0,582.0,4
Timbersaw,0.7841,0.47869999999999996,2.41,438.0,542.0,4
Pangolier,0.7712,0.4817,2.72,446.0,574.0,4
Slardar,0.7476,0.5138,2.44,373.0,488.0,4
Beastmaster,0.7337,0.5039,2.35,404.0,507.0,4
Brewmaster,0.7155,0.5105,2.92,408.0,529.0,4
Phoenix,0.7012999999999999,0.5063,2.82,377.0,490.0,4
Nyx Assassin,0.6981,0.5114,2.54,345.0,475.0,4
Undying,0.6833,0.5243,2.77,345.0,432.0,4
Sand King,0.6485,0.5075999999999999,2.6,409.0,520.0,4
Doom,0.6454000000000001,0.49340000000000006,2.51,476.0,516.0,4
Axe,0.6409,0.5246,2.37,429.0,536.0,4
Batrider,0.6353,0.4483,2.56,362.0,468.0,4
Night Stalker,0.0,0.4964299193826755,2.903581611446016,489.83620946888976,574.7537368138552,4
Hoodwink,0.0,0.5060719581244879,2.519226108340374,413.6227925340736,510.11431182432466,4
Techies,0.0,0.4949076629217082,2.3386219757424453,324.6166533445441,438.13711497016305,4
Abaddon,0.0,0.5139376689048891,2.7725395772383696,415.98117567704793,507.58991433206234,4
Snapfire,0.0,0.5166270267792988,2.4548055072646346,375.5268883149968,459.895651787464,4
Magnus,0.0,0.5223446909728927,2.710324571055215,440.16231438363997,519.0483132683016,4
Elder Titan,0.0,0.499467200404564,2.9028052851024,471.9333330309902,552.4647912176512,4
Spirit Breaker,0.0,0.49830337551409914,2.6556599086277215,410.7540616709533,513.3463174691063,4
Earthshaker,0.0,0.5048949179888382,2.769333748347287,436.14675260480124,524.7884110691093,4
Tusk,0.0,0.5006737385504376,2.786595185506642,444.2853226712723,530.0519442552967,4
Weaver,0.0,0.4891797744557766,2.87327999419145,432.8729693753535,533.1511866338219,4
Windranger,0.0,0.49469591329428286,2.60166196560717,406.56782536214575,496.589527025804,4
Enchantress,0.0,0.4987874382815375,2.7895839567634426,422.29953068603174,517.1635728917151,4
Broodmother,0.0,0.49690467078860273,2.942149887340008,438.68710016479906,542.7023335546808,4
Necrophos,0.0,0.511678046748126,2.8797997118987206,464.1729246382635,547.6633377880665,4
Venomancer,0.0,0.5074636851012566,2.700517604787841,409.7478438495724,507.0218661888683,4
Bounty Hunter,0.0,0.495893978759462,2.6286356684634895,402.9395422719186,496.4241044745957,4
Dragon Knight,0.0,0.5214728694446843,3.303336328366246,448.16285449553015,543.9632560260627,4
Mirana,0.0,0.5122405932655033,2.8498560954527674,394.4150639063574,483.51430200205385,4
Dark Willow,0.0,0.47996766110070926,2.553519545539561,407.36690796211,497.0485131985144,4
Treant Protector,0.0,0.5070903900527892,2.7822184638126757,419.10935610862725,514.4876403182545,4
Tiny,0.0,0.49895117125582733,2.774708855670031,443.39916739155615,535.4577741344687,4
Omniknight,0.0,0.508346135476014,2.656247888614601,405.4478070587264,508.56863687736274,4
Legion Commander,0.0,0.5048667323544007,2.8120514024613366,409.62659180574053,507.8453765817026,4
Pudge,0.0,0.4897204750514716,2.343853409190622,375.87686760154423,470.1437333845261,4
Riki,0.0,0.4984525567999029,2.9553467001448337,437.3760630399844,537.0969893297273,4
Earth Spirit,0.0,0.5029483664884579,2.7270168453341173,391.42544700058795,478.93059634450316,4
Grimstroke,0.0,0.5106186710265609,2.630246137767425,411.56653684560166,498.23034219497305,4
Pugna,0.0,0.5137159779313593,2.7269720016460357,381.98392078549034,473.96156495741707,4
Nature's Prophet,0.0,0.4977495374531437,2.5136162651612723,401.5820485434218,495.14411236098766,4
Keeper of the Light,0.0,0.4938985180432071,2.695641126601189,426.17939237113313,518.1717988856717,4
Faceless Void,0.0,0.4988244337979858,2.851239658311252,429.8236383885408,522.5413357513455,4
Razor,0.0,0.5063758864264732,2.9659319186199467,440.9621323912408,533.1500396664574,4
Leshrac,0.0,0.5066284633545491,2.5982390926893224,394.75151812664046,486.1679309950309,4
Kunkka,0.0,0.5009647889069584,2.7807806330664357,436.40784156767194,528.7006570809133,4
Silencer,0.0,0.5024606145594142,2.7957102193388104,427.27953050336265,515.6402267629816,4
Viper,0.0,0.49670774110299215,2.88567282020513,447.5829735251813,552.3908839357142,4
Chaos Knight,0.0,0.5028522938399321,2.8775358097724184,433.92946512514146,535.7142221216861,4
Skywrath Mage,0.0,0.5188113046241647,3.0295486179046764,478.6057268916696,555.1763417671381,4
Lone Druid,0.0,0.510976844349244,2.870060920109283,427.00844111763394,517.4425041031925,4
Rubick,0.0,0.5104306098764211,2.5332442130943456,343.2761175943809,440.8939605261692,4
Lich,0.0,0.5090954192847231,2.63475854975296,393.9102004918656,487.2343511087059,4
Ogre Magi,0.0,0.49994866614014016,2.7289105147032044,444.7637746607729,528.2778806718385,4
Jakiro,0.0,0.5066928527186162,2.847418605171996,411.2442382534251,495.5934143462341,4
Huskar,0.0,0.5061997764835581,2.614556046959216,392.6349782226649,486.54991371024454,4
Lina,0.0,0.5089093364795079,2.7187971176652135,400.29215420092277,495.7282681654271,4
Puck,0.0,0.48124336335639833,2.650822799044262,415.8285564141473,499.30715006435014,4
Visage,0.0,0.5124120944225188,2.563231521416783,394.9452063052341,490.3335270680628,4
Io,0.0,0.500717188616705,2.8299052950312666,442.33237321977697,535.6186099761533,4
Winter Wyvern,0.0,0.5047191692926852,2.744762490806782,416.911154860952,510.8299052247315,4
Enigma,0.0,0.5115383173025034,2.6477389050484574,395.5909934580264,486.85831256198566,4
Vengeful Spirit,0.0,0.4903828156281072,2.6512381513098413,396.14376254103763,494.9569267009091,4
Clinkz,0.0,0.5148619544282492,3.307109293554231,460.8103296377226,555.6666037934907,4
Void Spirit,0.0,0.49230776569924883,2.6577575863424703,442.8758859764951,508.6261926839379,4
Monkey King,0.0,0.510729263250205,2.750014440593783,372.63566129700496,464.56494253419584,4
Zeus,0.0,0.5046517969871575,2.6622473231651074,390.034713315893,489.35043039647405,4
Dazzle,0.0,0.47953635118203647,2.657858807863341,427.1129037173946,505.7895513358499,4
Bane,0.0,0.4983820669048637,2.6605016237175674,499.74709655877933,531.4907944554305,4
Warlock,0.0,0.493717282655711,2.9153665743924266,434.5788432936666,525.4750221354859,4
Shadow Demon,0.0,0.4985038381387709,2.7552830406826763,419.01042056291635,510.3838208597284,4
Ancient Apparition,0.0,0.4974069232203081,2.685404707231269,395.04840704378654,490.6983328855907,4
Death Prophet,0.0,0.5026703703611223,2.734859060135896,418.73880508627775,506.393460310321,4
Lion,0.0,0.4918509295513087,2.626698538006731,405.59204805952874,506.58815815651843,4
Witch Doctor,0.0,0.4992057143370123,2.7113969781737706,426.75601790051286,514.5996405269933,4
Shadow Shaman,0.0,0.4914415271254566,2.650683881078094,422.7769646652838,501.86872638568,4
Queen of Pain,0.0,0.49836284639122747,2.7760735698068655,432.3215489424987,523.8899671654605,4
Lycan,0.0,0.49697888842164606,2.6528764805623544,461.43605266048775,568.9019161797708,4
Chen,0.0,0.5058294928264768,2.758519522634831,423.29484197504365,515.7890848800463,4
Wraith King,0.0,0.5050615454245286,2.790427281428418,442.55699181942947,532.8529446090364,4
Sniper,0.0,0.5069772714355747,2.6997405066422773,385.1893861506125,476.62407249523073,4
Oracle,0.0,0.5105905568166055,2.8238559151600637,410.2018307731383,504.9167006656101,4
Disruptor,0.0,0.5008048800886442,2.5648390584217466,356.4449539845324,452.23380574446776,4
Gyrocopter,0.0,0.4995303010146714,2.6676932079556557,397.1902561958347,500.0275711057897,4
Bloodseeker,0.0,0.5090043383652072,2.780074736345224,411.45037137297675,500.3429355882713,4
Naga Siren,0.0,0.5003234725543192,2.717452948099098,408.8781798832329,500.60436551081176,4
Crystal Maiden,0.0,0.5092739030866372,2.666064892754114,404.81480368505083,495.5836471381291,4
Sven,0.0,0.5066546349163847,2.8516680212952075,435.68898916195184,532.7210240602159,4
Ursa,0.0,0.5008787750310123,2.6830211802658073,399.77406652411247,492.9109706841411,4
Drow Ranger,0.0,0.504279516885833,2.6585631442273234,445.8641491846879,533.3168129606075,4
Phantom Assassin,0.0,0.5114624238150878,2.7282520218227972,401.8857612887905,499.02205490028666,4
Invoker,0.0,0.508829356276756,2.7773288563439626,428.1890043622403,517.1188282546158,4
Troll Warlord,0.0,0.49679734703938233,2.6485468381971526,429.38229044630947,523.5473177225994,4
Arc Warden,0.0,0.5050662143169568,2.659334194139711,414.0581555689274,513.9672204314709,4
Phantom Lancer,0.0,0.5054459979941871,2.722354041607884,415.9867752848722,509.8121201077859,4
Luna,0.0,0.5002344336106473,2.8092606594207092,449.923441574571,530.8092952840668,4
Medusa,0.0,0.4936359156351083,2.6202038698307186,397.0676081483263,492.47559519240485,4
Slark,0.0,0.5029136346079143,2.7840743668895684,416.4796425822098,514.5983439812254,4
Lifestealer,0.0,0.5211024201550132,2.7719583379373516,417.8787016721379,515.2320226812466,4
Alchemist,0.0,0.5068951702486666,2.7495783817387047,442.4799202399619,514.8862604160415,4
Outworld Destroyer,0.0,0.5047876887355885,2.7657510144449584,387.23004017909483,486.05776765240563,4
Terrorblade,0.0,0.49450613888476436,2.7111048478592266,370.38988131434945,471.7958011441744,4
Meepo,0.0,0.5034602595018736,2.7433566252445867,418.8632112280039,509.86637713566284,4
Morphling,0.0,0.5060958643671255,2.801125779223996,444.8550530737037,524.1962898254872,4
Juggernaut,0.0,0.498313029801836,2.6449841686396183,394.11916460141066,487.0673280468564,4
Spectre,0.0,0.4934287460444603,2.7019046616372484,429.1870900831257,535.337619265623,4
Ember Spirit,0.0,0.5090202777780809,2.647613264115629,405.50735866269093,503.10166717277343,4
Anti-Mage,0.0,0.503503220220363,2.755572212776886,419.7060954262785,521.2247302915987,4
Shadow Fiend,0.0,0.5001525818231973,2.934508138543557,425.4670712261591,528.9288867611824,4
Storm Spirit,0.0,0.5035639617408395,2.6332200390002805,399.0885353719632,494.1874975479513,4
Tinker,0.0,0.49587897552558585,2.8948910886511743,427.9501411112168,541.2942896844685,4
Templar Assassin,0.0,0.5057896859536546,2.873931227797784,416.65223113724636,528.9128239365567,4
Spectre,0.9101,0.5416,4.28,520.0,605.0,5
Anti-Mage,0.8937999999999999,0.4913,3.03,608.0,656.0,5
Slark,0.8529000000000001,0.4925,3.1,509.0,609.0,5
Juggernaut,0.8437,0.5079,3.25,551.0,614.0,5
Terrorblade,0.843,0.4982,2.8,567.0,574.0,5
Phantom Lancer,0.8223999999999999,0.4987,3.1,521.0,604.0,5
Luna,0.8072,0.537,3.1,583.0,626.0,5
Sven,0.7888,0.521,2.91,550.0,611.0,5
Phantom Assassin,0.7247,0.49810000000000004,3.08,516.0,603.0,5
Disruptor,0.7225,0.4984,2.45,296.0,392.0,5
Oracle,0.7212999999999999,0.4673,2.5,288.0,399.0,5
Witch Doctor,0.7172,0.5041,2.15,305.0,407.0,5
Crystal Maiden,0.7005,0.5335,2.12,312.0,410.0,5
Troll Warlord,0.6998000000000001,0.5031,2.83,518.0,601.0,5
Warlock,0.6951999999999999,0.5312,2.66,318.0,416.0,5
Drow Ranger,0.6947,0.5406,2.86,511.0,576.0,5
Dazzle,0.6899,0.5161,2.23,291.0,389.0,5
Gyrocopter,0.6890999999999999,0.46799999999999997,3.01,529.0,578.0,5
Ancient Apparition,0.6855,0.5156000000000001,2.72,316.0,402.0,5
Shadow Shaman,0.6851,0.5166,1.79,318.0,402.0,5
Lion,0.0,0.4964299193826755,2.903581611446016,489.83620946888976,574.7537368138552,5
Lifestealer,0.0,0.5060719581244879,2.519226108340374,413.6227925340736,510.11431182432466,5
Ursa,0.0,0.4949076629217082,2.3386219757424453,324.6166533445441,438.13711497016305,5
Bane,0.0,0.5139376689048891,2.7725395772383696,415.98117567704793,507.58991433206234,5
Jakiro,0.0,0.5166270267792988,2.4548055072646346,375.5268883149968,459.895651787464,5
Morphling,0.0,0.5223446909728927,2.710324571055215,440.16231438363997,519.0483132683016,5
Lich,0.0,0.499467200404564,2.9028052851024,471.9333330309902,552.4647912176512,5
Faceless Void,0.0,0.49830337551409914,2.6556599086277215,410.7540616709533,513.3463174691063,5
Shadow Demon,0.0,0.5048949179888382,2.769333748347287,436.14675260480124,524.7884110691093,5
Winter Wyvern,0.0,0.5006737385504376,2.786595185506642,444.2853226712723,530.0519442552967,5
Chaos Knight,0.0,0.4891797744557766,2.87327999419145,432.8729693753535,533.1511866338219,5
Naga Siren,0.0,0.49469591329428286,2.60166196560717,406.56782536214575,496.589527025804,5
Vengeful Spirit,0.0,0.4987874382815375,2.7895839567634426,422.29953068603174,517.1635728917151,5
Wraith King,0.0,0.49690467078860273,2.942149887340008,438.68710016479906,542.7023335546808,5
Ogre Magi,0.0,0.511678046748126,2.8797997118987206,464.1729246382635,547.6633377880665,5
Grimstroke,0.0,0.5074636851012566,2.700517604787841,409.7478438495724,507.0218661888683,5
Keeper of the Light,0.0,0.495893978759462,2.6286356684634895,402.9395422719186,496.4241044745957,5
Rubick,0.0,0.5214728694446843,3.303336328366246,448.16285449553015,543.9632560260627,5
Medusa,0.0,0.5122405932655033,2.8498560954527674,394.4150639063574,483.51430200205385,5
Io,0.0,0.47996766110070926,2.553519545539561,407.36690796211,497.0485131985144,5
Omniknight,0.0,0.5070903900527892,2.7822184638126757,419.10935610862725,514.4876403182545,5
Treant Protector,0.0,0.49895117125582733,2.774708855670031,443.39916739155615,535.4577741344687,5
Silencer,0.0,0.508346135476014,2.656247888614601,405.4478070587264,508.56863687736274,5
Lycan,0.0,0.5048667323544007,2.8120514024613366,409.62659180574053,507.8453765817026,5
Monkey King,0.0,0.4897204750514716,2.343853409190622,375.87686760154423,470.1437333845261,5
Dark Willow,0.0,0.4984525567999029,2.9553467001448337,437.3760630399844,537.0969893297273,5
Clinkz,0.0,0.5029483664884579,2.7270168453341173,391.42544700058795,478.93059634450316,5
Weaver,0.0,0.5106186710265609,2.630246137767425,411.56653684560166,498.23034219497305,5
Skywrath Mage,0.0,0.5137159779313593,2.7269720016460357,381.98392078549034,473.96156495741707,5
Snapfire,0.0,0.4977495374531437,2.5136162651612723,401.5820485434218,495.14411236098766,5
Elder Titan,0.0,0.4938985180432071,2.695641126601189,426.17939237113313,518.1717988856717,5
Abaddon,0.0,0.4988244337979858,2.851239658311252,429.8236383885408,522.5413357513455,5
Venomancer,0.0,0.5063758864264732,2.9659319186199467,440.9621323912408,533.1500396664574,5
Visage,0.0,0.5066284633545491,2.5982390926893224,394.75151812664046,486.1679309950309,5
Riki,0.0,0.5009647889069584,2.7807806330664357,436.40784156767194,528.7006570809133,5
Pugna,0.0,0.5024606145594142,2.7957102193388104,427.27953050336265,515.6402267629816,5
Earthshaker,0.0,0.49670774110299215,2.88567282020513,447.5829735251813,552.3908839357142,5
Razor,0.0,0.5028522938399321,2.8775358097724184,433.92946512514146,535.7142221216861,5
Alchemist,0.0,0.5188113046241647,3.0295486179046764,478.6057268916696,555.1763417671381,5
Chen,0.0,0.510976844349244,2.870060920109283,427.00844111763394,517.4425041031925,5
Huskar,0.0,0.5104306098764211,2.5332442130943456,343.2761175943809,440.8939605261692,5
Bloodseeker,0.0,0.5090954192847231,2.63475854975296,393.9102004918656,487.2343511087059,5
Undying,0.0,0.49994866614014016,2.7289105147032044,444.7637746607729,528.2778806718385,5
Arc Warden,0.0,0.5066928527186162,2.847418605171996,411.2442382534251,495.5934143462341,5
Lone Druid,0.0,0.5061997764835581,2.614556046959216,392.6349782226649,486.54991371024454,5
Sniper,0.0,0.5089093364795079,2.7187971176652135,400.29215420092277,495.7282681654271,5
Lina,0.0,0.48124336335639833,2.650822799044262,415.8285564141473,499.30715006435014,5
Pudge,0.0,0.5124120944225188,2.563231521416783,394.9452063052341,490.3335270680628,5
Hoodwink,0.0,0.500717188616705,2.8299052950312666,442.33237321977697,535.6186099761533,5
Leshrac,0.0,0.5047191692926852,2.744762490806782,416.911154860952,510.8299052247315,5
Tiny,0.0,0.5115383173025034,2.6477389050484574,395.5909934580264,486.85831256198566,5
Ember Spirit,0.0,0.4903828156281072,2.6512381513098413,396.14376254103763,494.9569267009091,5
Earth Spirit,0.0,0.5148619544282492,3.307109293554231,460.8103296377226,555.6666037934907,5
Necrophos,0.0,0.49230776569924883,2.6577575863424703,442.8758859764951,508.6261926839379,5
Phoenix,0.0,0.510729263250205,2.750014440593783,372.63566129700496,464.56494253419584,5
Tusk,0.0,0.5046517969871575,2.6622473231651074,390.034713315893,489.35043039647405,5
Kunkka,0.0,0.47953635118203647,2.657858807863341,427.1129037173946,505.7895513358499,5
Mirana,0.0,0.4983820669048637,2.6605016237175674,499.74709655877933,531.4907944554305,5
Enchantress,0.0,0.493717282655711,2.9153665743924266,434.5788432936666,525.4750221354859,5
Techies,0.0,0.4985038381387709,2.7552830406826763,419.01042056291635,510.3838208597284,5
Meepo,0.0,0.4974069232203081,2.685404707231269,395.04840704378654,490.6983328855907,5
Dragon Knight,0.0,0.5026703703611223,2.734859060135896,418.73880508627775,506.393460310321,5
Slardar,0.0,0.4918509295513087,2.626698538006731,405.59204805952874,506.58815815651843,5
Spirit Breaker,0.0,0.4992057143370123,2.7113969781737706,426.75601790051286,514.5996405269933,5
